companion_problem_id	semantic_unit_id	representative_problem_id	thematic_section	related_chapters	atlas_editorial_status	source_problem_ids	statement_source_file	statement_line_range	statement_status	solution_status	primary_solution_id	primary_solution_source_file	primary_solution_line_range	distinct_solution_variants	alternate_solution_ids	figure_requirement	figure_status	migration_status	notes
CP-II-0462	SEM-C40978D8F3C8	IMP-DL-183AD43C4C-R002111-C40978D8	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-R002111-C40978D8;IMP-DL-20E278E436-R002053-C40978D8;IMP-M2-1895C43FC6-R002111-C40978D8;IMP-M2-50B0B212DD-R002053-C40978D8	Downloads/theory-of-real-analysis.tex	L2111-L2183	MIGRATED	NO_RECONCILED_SOLUTION				0		CANDIDATE	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0463	SEM-C44FCBD10C48	IMP-DL-316AE183C3-P026	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P026;IMP-M2-303BB87ACE-P026	Downloads/theory-of-analysis-functions.tex	L2101-L2101	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0464	SEM-C4F3958023DA	IMP-DL-117191C0EC-P011	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P011;IMP-M2-40A546CAA2-P011	Downloads/theory-of-analysis-topics.tex	L985-L1009	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S007	Downloads/theory-of-analysis-topics.tex	L1010-L1035	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0465	SEM-C5388F7FEA40	IMP-DL-183AD43C4C-PSR003176-C5388F7F	Sequences of Functions	II/11--II/15	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-PSR003176-C5388F7F;IMP-M2-1895C43FC6-PSR003176-C5388F7F	Downloads/theory-of-real-analysis.tex	L3176-L3192	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0466	SEM-C6B2755AA7F6	IMP-DL-117191C0EC-P021	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P021;IMP-M2-40A546CAA2-P021	Downloads/theory-of-analysis-topics.tex	L2067-L2087	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S012	Downloads/theory-of-analysis-topics.tex	L2088-L2097	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0467	SEM-C8CBF56547EA	IMP-DL-3D2DB27534-P010	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-3D2DB27534-P010;IMP-DL-5B1D955447-P010;IMP-M2-8108AF5CB9-P010;IMP-M2-AFF44384C1-P010	Downloads/merged_exercises (1).tex	L115-L122	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0468	SEM-C8CD57653EF2	IMP-DL-873C6F4098-P055	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P055;IMP-M2-CFC28ED568-P055	Downloads/theory-of-analysis-II.tex	L1686-L1688	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0469	SEM-C910E9FF3137	IMP-DL-873C6F4098-P076	Fixed Points and Differential Equations	II/16--II/19	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P076;IMP-M2-CFC28ED568-P076	Downloads/theory-of-analysis-II.tex	L2727-L2811	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0470	SEM-C92C0F73506C	IMP-DL-873C6F4098-P100	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P100;IMP-M2-CFC28ED568-P100	Downloads/theory-of-analysis-II.tex	L3586-L3649	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0471	SEM-C94CC1904D8F	IMP-DL-873C6F4098-P039	Metric and Topological Foundations	II/01--II/07	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P039;IMP-M2-CFC28ED568-P039	Downloads/theory-of-analysis-II.tex	L1155-L1261	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0472	SEM-CA2160381A20	IMP-DL-2370D81D66-P038	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P038;IMP-M2-D036BAB254-P038	Downloads/theory-of-analysis-FD.tex	L4561-L4561	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0473	SEM-CA4B2C7CBC95	IMP-DL-873C6F4098-P101	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P101;IMP-M2-CFC28ED568-P101	Downloads/theory-of-analysis-II.tex	L3650-L3694	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0474	SEM-CAB19A85F68D	IMP-DL-11EDF39EA7-P042	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-11EDF39EA7-P042;IMP-M2-68556E3D88-P042	Downloads/theory-of-analysis-FD2.tex	L5670-L5680	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0475	SEM-CAF3913055AD	IMP-DL-873C6F4098-P069	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P069;IMP-M2-CFC28ED568-P069	Downloads/theory-of-analysis-II.tex	L2475-L2478	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0476	SEM-CB87F7F1B2D0	IMP-DL-316AE183C3-P010	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P010;IMP-M2-303BB87ACE-P010	Downloads/theory-of-analysis-functions.tex	L1769-L1796	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0477	SEM-CCB5A4D802A8	IMP-DL-2370D81D66-SPR000653-CCB5A4D8	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-2370D81D66-SPR000653-CCB5A4D8;IMP-M2-D036BAB254-SPR000653-CCB5A4D8	Downloads/theory-of-analysis-FD.tex	L653-L868	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0478	SEM-CCDA222AF600	IMP-DL-873C6F4098-P030	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P030;IMP-M2-CFC28ED568-P030	Downloads/theory-of-analysis-II.tex	L991-L1040	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0479	SEM-CD1542B10963	IMP-DL-873C6F4098-P010	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P010;IMP-M2-CFC28ED568-P010	Downloads/theory-of-analysis-II.tex	L559-L577	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-873C6F4098-S003	Downloads/theory-of-analysis-II.tex	L570-L577	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0480	SEM-CD1CC6E3C392	IMP-DL-316AE183C3-P002	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P002;IMP-M2-303BB87ACE-P002	Downloads/theory-of-analysis-functions.tex	L517-L820	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0481	SEM-CDC8169DDA69	IMP-DL-316AE183C3-P082	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P082;IMP-M2-303BB87ACE-P082	Downloads/theory-of-analysis-functions.tex	L3776-L3787	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-316AE183C3-S014	Downloads/theory-of-analysis-functions.tex	L3788-L3795	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0482	SEM-CE49E0A4D73B	IMP-DL-117191C0EC-P042	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-117191C0EC-P042;IMP-M2-40A546CAA2-P042	Downloads/theory-of-analysis-topics.tex	L4077-L4080	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0483	SEM-CEA78CE675AA	IMP-DL-E532B44856-P028	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P028;IMP-M2-C037D998D4-P028	Downloads/theory-of-analysis-functions-II.tex	L2778-L2787	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-E532B44856-S012	Downloads/theory-of-analysis-functions-II.tex	L2788-L2812	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0484	SEM-CEBFD9605354	IMP-DL-873C6F4098-P059	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P059;IMP-M2-CFC28ED568-P059	Downloads/theory-of-analysis-II.tex	L1708-L1750	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0485	SEM-D05379580DE3	IMP-DL-117191C0EC-P039	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P039;IMP-M2-40A546CAA2-P039	Downloads/theory-of-analysis-topics.tex	L3898-L4012	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0486	SEM-D0D0384359BD	IMP-DL-2370D81D66-P047	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P047;IMP-M2-D036BAB254-P047	Downloads/theory-of-analysis-FD.tex	L4669-L4680	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0487	SEM-D100C35C6470	IMP-DL-873C6F4098-P052	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P052;IMP-M2-CFC28ED568-P052	Downloads/theory-of-analysis-II.tex	L1673-L1675	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0488	SEM-D1227829D623	IMP-DL-3CA1CB77F7-P037	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-3CA1CB77F7-P037;IMP-DL-3CA1CB77F7-R004392-D1227829;IMP-M2-F08D4144EA-P037;IMP-M2-F08D4144EA-R004392-D1227829	Downloads/theory-of-analysis-numbers.tex	L4392-L4411	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0489	SEM-D1D538CB0794	IMP-DL-2370D81D66-P064	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P064;IMP-M2-D036BAB254-P064	Downloads/theory-of-analysis-FD.tex	L4857-L4858	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0490	SEM-D29C8B724F0F	IMP-DL-07D84009EA-P008	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-07D84009EA-P008;IMP-DL-162DBE4483-P008;IMP-DL-183AD43C4C-P008;IMP-DL-20E278E436-P008;IMP-DL-3D2DB27534-P008;IMP-DL-5B1D955447-P008;IMP-DL-68F65EDA24-P008;IMP-DL-890EB1F6EA-P008;IMP-DL-995E0CD19D-P008;IMP-DL-E69AEC0DA9-P008;IMP-M2-0EAC31ED0B-P008;IMP-M2-1403D223C9-P008;IMP-M2-1750FF4FF7-P008;IMP-M2-1895C43FC6-P008;IMP-M2-50B0B212DD-P008;IMP-M2-6D7FCEA253-P008;IMP-M2-8108AF5CB9-P008;IMP-M2-9CEC4F97B5-P008;IMP-M2-AFF44384C1-P008;IMP-M2-BC23C57F39-P008	Downloads/merged_exercises_corrected (1).tex	L108-L114	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0491	SEM-D54D844BD6C1	IMP-DL-3CA1CB77F7-P033	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-3CA1CB77F7-P033;IMP-DL-3CA1CB77F7-R004168-D54D844B;IMP-M2-F08D4144EA-P033;IMP-M2-F08D4144EA-R004168-D54D844B	Downloads/theory-of-analysis-numbers.tex	L4168-L4181	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0492	SEM-D55FF1450A44	IMP-DL-15679DEE8D-P004	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P004;IMP-DL-3CA1CB77F7-P004;IMP-DL-E0A96454A5-P004;IMP-M2-1D2863B81A-P004;IMP-M2-D47CB97304-P004;IMP-M2-F08D4144EA-P004	Downloads/theory-of-analysis - Copy.tex	L627-L629	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-E0A96454A5-S010	Downloads/theory-of-analysis.tex	L630-L634	2	IMP-DL-E0A96454A5-S012	NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0493	SEM-D56B67A705F1	IMP-DL-183AD43C4C-R000862-D56B67A7	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R000862-D56B67A7;IMP-DL-20E278E436-R000804-D56B67A7;IMP-M2-1895C43FC6-R000862-D56B67A7;IMP-M2-50B0B212DD-R000804-D56B67A7	Downloads/theory-of-real-analysis.tex	L862-L867	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S020	Downloads/theory-of-real-analysis.tex	L868-L877	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0494	SEM-D59627EA97A4	IMP-DL-873C6F4098-P041	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P041;IMP-M2-CFC28ED568-P041	Downloads/theory-of-analysis-II.tex	L1302-L1349	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0495	SEM-D5E8DF901B2D	IMP-DL-183AD43C4C-P027	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-183AD43C4C-P027;IMP-M2-1895C43FC6-P027	Downloads/theory-of-real-analysis.tex	L2382-L2457	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0496	SEM-D5F9D524B20F	IMP-DL-15679DEE8D-P020	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-15679DEE8D-P020;IMP-DL-15679DEE8D-R003247-D5F9D524;IMP-DL-3CA1CB77F7-P020;IMP-DL-3CA1CB77F7-R003250-D5F9D524;IMP-DL-E0A96454A5-P020;IMP-DL-E0A96454A5-R003247-D5F9D524;IMP-M2-1D2863B81A-P020;IMP-M2-1D2863B81A-R003247-D5F9D524;IMP-M2-D47CB97304-P020;IMP-M2-D47CB97304-R003247-D5F9D524;IMP-M2-F08D4144EA-P020;IMP-M2-F08D4144EA-R003250-D5F9D524	Downloads/theory-of-analysis - Copy.tex	L3247-L3252	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0497	SEM-D65222445195	IMP-DL-316AE183C3-P073	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P073;IMP-M2-303BB87ACE-P073	Downloads/theory-of-analysis-functions.tex	L3518-L3523	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0498	SEM-D69992C159D6	IMP-DL-316AE183C3-P025	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P025;IMP-M2-303BB87ACE-P025	Downloads/theory-of-analysis-functions.tex	L2085-L2100	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0499	SEM-D6A0CEB942EA	IMP-DL-07D84009EA-P012	Calculus	II/08--II/10	READY_FOR_COMPANION_MIGRATION	IMP-DL-07D84009EA-P012;IMP-DL-162DBE4483-P012;IMP-DL-183AD43C4C-P012;IMP-DL-20E278E436-P012;IMP-DL-68F65EDA24-P012;IMP-DL-890EB1F6EA-P012;IMP-DL-995E0CD19D-P012;IMP-DL-E69AEC0DA9-P012;IMP-M2-0EAC31ED0B-P012;IMP-M2-1403D223C9-P012;IMP-M2-1750FF4FF7-P012;IMP-M2-1895C43FC6-P012;IMP-M2-50B0B212DD-P012;IMP-M2-6D7FCEA253-P012;IMP-M2-9CEC4F97B5-P012;IMP-M2-BC23C57F39-P012	Downloads/merged_exercises_corrected (1).tex	L139-L146	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0500	SEM-D6EE82644012	IMP-DL-873C6F4098-P048	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P048;IMP-M2-CFC28ED568-P048	Downloads/theory-of-analysis-II.tex	L1501-L1582	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0501	SEM-D86664DB3FCE	IMP-DL-EAE0F59552-PSR001803-D86664DB	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-EAE0F59552-PSR001803-D86664DB;IMP-M2-7EA9DA1D72-PSR001803-D86664DB	Downloads/theory-of-analysis-topology.tex	L1803-L1819	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0502	SEM-D8D13E8975AB	IMP-DL-183AD43C4C-R001651-D8D13E89	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-183AD43C4C-R001651-D8D13E89;IMP-DL-20E278E436-R001593-D8D13E89;IMP-M2-1895C43FC6-R001651-D8D13E89;IMP-M2-50B0B212DD-R001593-D8D13E89	Downloads/theory-of-real-analysis.tex	L1651-L1681	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-183AD43C4C-S039	Downloads/theory-of-real-analysis.tex	L1682-L1722	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0503	SEM-D9C52BABD130	IMP-DL-873C6F4098-P036	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P036;IMP-M2-CFC28ED568-P036	Downloads/theory-of-analysis-II.tex	L1130-L1140	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0504	SEM-DBA3EA59EAEA	IMP-DL-3CA1CB77F7-P038	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-3CA1CB77F7-P038;IMP-DL-3CA1CB77F7-R004464-DBA3EA59;IMP-M2-F08D4144EA-P038;IMP-M2-F08D4144EA-R004464-DBA3EA59	Downloads/theory-of-analysis-numbers.tex	L4464-L4483	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0505	SEM-DBB609E826F7	IMP-DL-873C6F4098-P015	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-873C6F4098-P015;IMP-M2-CFC28ED568-P015	Downloads/theory-of-analysis-II.tex	L677-L677	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0506	SEM-DCCCA01F831A	IMP-DL-873C6F4098-P038	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-873C6F4098-P038;IMP-M2-CFC28ED568-P038	Downloads/theory-of-analysis-II.tex	L1145-L1154	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0507	SEM-DD2E15AA1E00	IMP-DL-316AE183C3-P081	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P081;IMP-M2-303BB87ACE-P081	Downloads/theory-of-analysis-functions.tex	L3770-L3775	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0508	SEM-DDE2C0B6F3CF	IMP-DL-117191C0EC-P010	Metric and Topological Foundations	II/01--II/07	READY_FOR_COMPANION_MIGRATION	IMP-DL-117191C0EC-P010;IMP-M2-40A546CAA2-P010	Downloads/theory-of-analysis-topics.tex	L779-L865	MIGRATED	MIGRATED_PRIMARY_SOLUTION	IMP-DL-117191C0EC-S006	Downloads/theory-of-analysis-topics.tex	L866-L885	1		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0509	SEM-DE3379E56FDC	IMP-DL-2370D81D66-P036	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P036;IMP-M2-D036BAB254-P036	Downloads/theory-of-analysis-FD.tex	L4485-L4501	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0510	SEM-DE5D21799F37	IMP-DL-316AE183C3-P009	Approximation	II/20--II/25	READY_FOR_COMPANION_MIGRATION	IMP-DL-316AE183C3-P009;IMP-M2-303BB87ACE-P009	Downloads/theory-of-analysis-functions.tex	L1657-L1768	MIGRATED	NO_RECONCILED_SOLUTION				0		YES	SOURCE_PRESENT_REVIEW_LATER	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0511	SEM-DE67368DA8E0	IMP-DL-316AE183C3-P047	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-316AE183C3-P047;IMP-M2-303BB87ACE-P047	Downloads/theory-of-analysis-functions.tex	L2549-L2554	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0512	SEM-DE88199256AF	IMP-DL-2370D81D66-P053	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-2370D81D66-P053;IMP-M2-D036BAB254-P053	Downloads/theory-of-analysis-FD.tex	L4766-L4773	MIGRATED	NO_RECONCILED_SOLUTION				0		NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
CP-II-0513	SEM-DF9D16E2C508	IMP-DL-E532B44856-P016	Sequences of Functions	II/11--II/15	PLACEMENT_REVIEW_REQUIRED	IMP-DL-E532B44856-P016;IMP-M2-C037D998D4-P016	Downloads/theory-of-analysis-functions-II.tex	L2310-L2314	MIGRATED	MIGRATED_PRIMARY_SOLUTION;ALTERNATE_VARIANTS_RETAINED_IN_PROVENANCE	IMP-DL-E532B44856-S005	Downloads/theory-of-analysis-functions-II.tex	L2315-L2321	2	IMP-DL-E532B44856-S006	NO	PENDING_VISUAL_AUDIT	MIGRATED_TO_COMPANION	Reader-facing provenance suppressed; exact source lineage retained here.
