canonical_dossier_id	volume	chapter_code	chapter_title	entry_kind	ordinal_in_chapter_kind	label	title	source_path	source_line	placement	solution_mode	solution_path	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:viii20-17	VIII	VIII/20	Homotopy Invariance	problem	17	prob:viii20-17	Prism boundary meaning	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	708	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:viii20-18	VIII	VIII/20	Homotopy Invariance	problem	18	prob:viii20-18	Identity homotopy	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	715	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:viii20-19	VIII	VIII/20	Homotopy Invariance	problem	19	prob:viii20-19	Composition with homotopy	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	722	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:viii20-20	VIII	VIII/20	Homotopy Invariance	problem	20	prob:viii20-20	Precomposition	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	729	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:viii20-21	VIII	VIII/20	Homotopy Invariance	problem	21	prob:viii20-21	Euler consequence	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	736	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:viii20-22	VIII	VIII/20	Homotopy Invariance	problem	22	prob:viii20-22	Bridge to algebraic chain homotopy	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	743	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:viii21-01	VIII	VIII/21	Euler Characteristic	problem	1	prob:viii21-01	Triangle disk	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	643	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-02	VIII	VIII/21	Euler Characteristic	problem	2	prob:viii21-02	Tetrahedral sphere	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	650	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-03	VIII	VIII/21	Euler Characteristic	problem	3	prob:viii21-03	Square with diagonal	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	657	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-04	VIII	VIII/21	Euler Characteristic	problem	4	prob:viii21-04	Graph rank	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	664	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-05	VIII	VIII/21	Euler Characteristic	problem	5	prob:viii21-05	Rose	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	671	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-06	VIII	VIII/21	Euler Characteristic	problem	6	prob:viii21-06	Genus three	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	678	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-07	VIII	VIII/21	Euler Characteristic	problem	7	prob:viii21-07	Projective plane	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	685	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-08	VIII	VIII/21	Euler Characteristic	problem	8	prob:viii21-08	Projective 3-space	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	692	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-09	VIII	VIII/21	Euler Characteristic	problem	9	prob:viii21-09	Torus	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	699	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-10	VIII	VIII/21	Euler Characteristic	problem	10	prob:viii21-10	Sphere product	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	706	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-11	VIII	VIII/21	Euler Characteristic	problem	11	prob:viii21-11	Circle product	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	713	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-12	VIII	VIII/21	Euler Characteristic	problem	12	prob:viii21-12	Wedge of sphere and circle	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	720	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-13	VIII	VIII/21	Euler Characteristic	problem	13	prob:viii21-13	Three-sphere wedge	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	727	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-14	VIII	VIII/21	Euler Characteristic	problem	14	prob:viii21-14	Attach a one-cell	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	734	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-15	VIII	VIII/21	Euler Characteristic	problem	15	prob:viii21-15	Attach a two-cell	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	741	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-16	VIII	VIII/21	Euler Characteristic	problem	16	prob:viii21-16	Contractibility obstruction	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	748	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-17	VIII	VIII/21	Euler Characteristic	problem	17	prob:viii21-17	Same Euler warning	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	755	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-18	VIII	VIII/21	Euler Characteristic	problem	18	prob:viii21-18	Covering surface genus	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	762	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-19	VIII	VIII/21	Euler Characteristic	problem	19	prob:viii21-19	Cover of a torus	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	769	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-20	VIII	VIII/21	Euler Characteristic	problem	20	prob:viii21-20	Relative Euler disk pair	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	776	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-21	VIII	VIII/21	Euler Characteristic	problem	21	prob:viii21-21	Exact sequence rank cancellation	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	783	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-22	VIII	VIII/21	Euler Characteristic	problem	22	prob:viii21-22	Euler--Poincare torsion	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	790	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-23	VIII	VIII/21	Euler Characteristic	problem	23	prob:viii21-23	Subdivision	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	797	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii21-24	VIII	VIII/21	Euler Characteristic	problem	24	prob:viii21-24	Bridge to duality	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	804	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii22-01	VIII	VIII/22	Chain Homotopies	problem	1	prob:viii22-01	Cycle argument	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	435	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-02	VIII	VIII/22	Chain Homotopies	problem	2	prob:viii22-02	Equivalence relation	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	442	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-03	VIII	VIII/22	Chain Homotopies	problem	3	prob:viii22-03	Postcomposition	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	449	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-04	VIII	VIII/22	Chain Homotopies	problem	4	prob:viii22-04	Precomposition	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	456	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-05	VIII	VIII/22	Chain Homotopies	problem	5	prob:viii22-05	Null map	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	463	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-06	VIII	VIII/22	Chain Homotopies	problem	6	prob:viii22-06	Homotopy equivalence	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	470	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-07	VIII	VIII/22	Chain Homotopies	problem	7	prob:viii22-07	Strict isomorphism	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	477	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-08	VIII	VIII/22	Chain Homotopies	problem	8	prob:viii22-08	Prism	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	484	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-09	VIII	VIII/22	Chain Homotopies	problem	9	prob:viii22-09	Relative prism	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	491	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-10	VIII	VIII/22	Chain Homotopies	problem	10	prob:viii22-10	Matrix criterion	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	498	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-11	VIII	VIII/22	Chain Homotopies	problem	11	prob:viii22-11	Zero differential	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	505	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-12	VIII	VIII/22	Chain Homotopies	problem	12	prob:viii22-12	Concentrated complex	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	512	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-13	VIII	VIII/22	Chain Homotopies	problem	13	prob:viii22-13	Two-term example	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	519	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-14	VIII	VIII/22	Chain Homotopies	problem	14	prob:viii22-14	Hom-complex	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	526	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-15	VIII	VIII/22	Chain Homotopies	problem	15	prob:viii22-15	Canonical up to homotopy	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	533	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-16	VIII	VIII/22	Chain Homotopies	problem	16	prob:viii22-16	Direct sums	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	540	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-17	VIII	VIII/22	Chain Homotopies	problem	17	prob:viii22-17	Topological composition	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	547	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-18	VIII	VIII/22	Chain Homotopies	problem	18	prob:viii22-18	Augmentation	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	554	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-19	VIII	VIII/22	Chain Homotopies	problem	19	prob:viii22-19	Homology cannot detect	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	561	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-20	VIII	VIII/22	Chain Homotopies	problem	20	prob:viii22-20	Bridge	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	568	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-21	VIII	VIII/22	Chain Homotopies	problem	21	prob:viii22-21	Two streams	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	575	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-22	VIII	VIII/22	Chain Homotopies	problem	22	prob:viii22-22	Coefficient stability	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	582	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-23	VIII	VIII/22	Chain Homotopies	problem	23	prob:viii22-23	Naturality	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	589	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii22-24	VIII	VIII/22	Chain Homotopies	problem	24	prob:viii22-24	Final principle	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	596	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:viii23-01	VIII	VIII/23	Chain Contractions	problem	1	prob:viii23-01	Cycle filling	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	426	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-02	VIII	VIII/23	Chain Contractions	problem	2	prob:viii23-02	Elementary pair	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	433	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-03	VIII	VIII/23	Chain Contractions	problem	3	prob:viii23-03	Split exact	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	440	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-04	VIII	VIII/23	Chain Contractions	problem	4	prob:viii23-04	Vector spaces	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	447	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-05	VIII	VIII/23	Chain Contractions	problem	5	prob:viii23-05	Torsion obstruction	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	454	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-06	VIII	VIII/23	Chain Contractions	problem	6	prob:viii23-06	Simplex contraction	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	461	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-07	VIII	VIII/23	Chain Contractions	problem	7	prob:viii23-07	Reduced chains	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	468	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-08	VIII	VIII/23	Chain Contractions	problem	8	prob:viii23-08	Map out	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	475	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:viii23-09	VIII	VIII/23	Chain Contractions	problem	9	prob:viii23-09	Map in	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	482	ROOT_CHAPTER	INLINE_SAME_FILE	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NATIVE_FROZEN_OR_UNTRACKED_CANONICAL	-	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
