"source"	"original_path"	"compile_ready_path"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex5_6_square_gibbs_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex5_6_square_gibbs_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex5_6_square_global.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex5_6_square_global.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex5_moving_intervals (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex5_moving_intervals_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex5_moving_intervals (2).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex5_moving_intervals_2_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex5_moving_intervals_alt_alpha.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex5_moving_intervals_alt_alpha.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex5_moving_intervals.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex5_moving_intervals.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex6_distribution_decay_p3.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex6_distribution_decay_p3.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex6_distribution_decay.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex6_distribution_decay.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex6_weak_vs_strong_lp_p3.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex6_weak_vs_strong_lp_p3.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\ex6_weak_vs_strong_lp.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_ex6_weak_vs_strong_lp.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exA_f_and_g0.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exA_f_and_g0.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_conjugation.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_conjugation.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_delta_action.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_delta_action.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_delta_prime_action.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_delta_prime_action.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_general_mixed (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_general_mixed_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_general_mixed.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_general_mixed.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_heaviside.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_heaviside.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_pv_1_over_x_simple.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_pv_1_over_x_simple.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_PV_action.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_PV_action.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_regular_Tf.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_regular_Tf.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_rotation_scaling.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_rotation_scaling.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_shear.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_shear.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example_Tf_times_phi.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example_Tf_times_phi.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example1_f_block.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example1_f_block.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\example1_u_solution.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_example1_u_solution.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exampleA_box_fourier.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exampleA_box_fourier.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exampleA_box_function.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exampleA_box_function.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exampleB_bump_fourier.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exampleB_bump_fourier.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exampleB_bump_function.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exampleB_bump_function.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exampleC_disk_fourier_radial.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exampleC_disk_fourier_radial.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exampleC_disk_indicator.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exampleC_disk_indicator.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exB_f_h_G.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exB_f_h_G.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exB_minkowski_bars.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exB_minkowski_bars.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exp_cone.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exp_cone.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exp_minus_x2_real.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exp_minus_x2_real.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exp_minus_z2_imag.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exp_minus_z2_imag.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\exponential_wave_plot.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_exponential_wave_plot.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\eyeglasses.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_eyeglasses.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_mag_theta_pi_over_3.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_mag_theta_pi_over_3.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_mapping_xy_to_uv_side_by_side.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_mapping_xy_to_uv_side_by_side.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_mapping_z_to_w_theta_pi_over_2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_mapping_z_to_w_theta_pi_over_2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_mapping_z_to_w_theta_pi_over_4.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_mapping_z_to_w_theta_pi_over_4.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_mapping_z_to_w_theta_pi_over_8.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_mapping_z_to_w_theta_pi_over_8.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_mapping_z_to_w.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_mapping_z_to_w.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\F_real_theta_pi_over_3.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_F_real_theta_pi_over_3.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_saddle_x2_minus_y2_contours.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_saddle_x2_minus_y2_contours.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_saddle_x2_minus_y2_surface.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_saddle_x2_minus_y2_surface.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_saddle_x4_minus_y4_contours.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_saddle_x4_minus_y4_contours.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_saddle_x4_minus_y4_surface.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_saddle_x4_minus_y4_surface.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_torsion_circle3d.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_torsion_circle3d.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_torsion_helix_k_tau.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_torsion_helix_k_tau.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_torsion_helix3d.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_torsion_helix3d.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_torsion_wavy_binormal_components.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_torsion_wavy_binormal_components.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig_torsion_wavy_k_tau.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig_torsion_wavy_k_tau.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_cusp_boundary_neighborhood.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_cusp_boundary_neighborhood.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_disk_boundary_chart.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_disk_boundary_chart.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_flattened_boundary_halfspace.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_flattened_boundary_halfspace.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_halfplane_model.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_halfplane_model.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_smooth_boundary_graph_neighborhood.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_smooth_boundary_graph_neighborhood.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_square_corner_neighborhood.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_square_corner_neighborhood.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig10_square_edge_neighborhood.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig10_square_edge_neighborhood.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig13_mod2_even_preimage_v2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig13_mod2_even_preimage_v2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig13_mod2_odd_preimage_v2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig13_mod2_odd_preimage_v2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig13_noncompact_target_v2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig13_noncompact_target_v2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig13_well_definedness_v2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig13_well_definedness_v2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_lambda_tight.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_lambda_tight.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_lambda_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_lambda_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_lambda.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_lambda.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_phi_tight.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_phi_tight.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_phi_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_phi_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_phi.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_phi.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_radial_bump_tight.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_radial_bump_tight.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_radial_bump_ultratight.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_radial_bump_ultratight.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_radial_bump_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_radial_bump_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_radial_bump.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_radial_bump.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_sigma_tight.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_sigma_tight.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_sigma_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_sigma_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_sigma.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_sigma.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_tau_tight.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_tau_tight.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_tau_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_tau_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fig14_tau.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fig14_tau.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\figure_lsc_epigraph.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_figure_lsc_epigraph.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\figure_lsc_strict_inequality.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_figure_lsc_strict_inequality.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\figureA_dyadic_partition (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_figureA_dyadic_partition_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\figureA_dyadic_partition.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_figureA_dyadic_partition.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\figureB_step_function.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_figureB_step_function.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\figureC_normalized_indicators.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_figureC_normalized_indicators.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\File_Klein_Bottle_Folding_1.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_File_Klein_Bottle_Folding_1.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\File_Klein_Bottle_Folding_2.svg"	"imports/COMPILE_READY/figures/MATH-ALLS-2_File_Klein_Bottle_Folding_2.svg"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\folium_curve_IFT.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_folium_curve_IFT.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fourier_coeff_structure.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fourier_coeff_structure.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fourier_heaviside_components.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fourier_heaviside_components.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\fR_fourier_sin_profile.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_fR_fourier_sin_profile.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Function of the Evaporator Explained.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Function_of_the_Evaporator_Explained.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\functions-charts.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_functions-charts.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\g_global.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_g_global.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\g_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_g_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gamma_integrand_smap_horizontal.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gamma_integrand_smap_horizontal.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gamma_integrand_smap_vertical.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gamma_integrand_smap_vertical.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gamma_integrand_z_heatmap.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gamma_integrand_z_heatmap.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gamma_integrand_zmap_circles.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gamma_integrand_zmap_circles.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gamma_integrand_zmap_rays.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gamma_integrand_zmap_rays.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gaussian_F_heatmap.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gaussian_F_heatmap.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gaussian_freq_space.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gaussian_freq_space.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gaussian_u.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gaussian_u.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gaussian_x_and_freq.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gaussian_x_and_freq.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gaussian_x_space.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gaussian_x_space.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gb_multi_math.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gb_multi_math.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gb_multi.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gb_multi.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gprime_semilog.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gprime_semilog.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\gprime_zoom.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_gprime_zoom.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_Damped_c1.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_Damped_c1.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_Dirichlet_01.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_Dirichlet_01.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_Helmholtz_k2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_Helmholtz_k2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_minus_d2_plus_1.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_minus_d2_plus_1.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_minus_d2.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_minus_d2.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_Neumann_01.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_Neumann_01.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green_periodic_circle.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green_periodic_circle.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Green2D_log_kernel.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Green2D_log_kernel.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\greens_function (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_greens_function_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\greens_function.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_greens_function.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\greens_heatmap.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_greens_heatmap.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\greens_slices.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_greens_slices.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\H_paraboloid_counterexample.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_H_paraboloid_counterexample.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\H_scherk_minimal_graph.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_H_scherk_minimal_graph.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hat_fan_n10.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hat_fan_n10.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hat_fan_n5.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hat_fan_n5.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hat_single_n8_r3.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hat_single_n8_r3.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\heaviside_smooth.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_heaviside_smooth.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\helicoid.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_helicoid.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_auto_w_clean.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_auto_w_clean.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_auto_z_clean (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_auto_z_clean_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_auto_z_clean.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_auto_z_clean.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_h1h2_w.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_h1h2_w.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_h1h2_z.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_h1h2_z.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_to_hp_w_plane_fixed.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_to_hp_w_plane_fixed.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_to_hp_w_plane.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_to_hp_w_plane.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_to_hp_z_plane_fixed.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_to_hp_z_plane_fixed.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp_to_hp_z_plane.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp_to_hp_z_plane.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp2hp_w_new (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp2hp_w_new_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp2hp_w_new.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp2hp_w_new.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hp2hp_z_new.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hp2hp_z_new.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_bessel_smoothing.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_bessel_smoothing.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_cum_bump.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_cum_bump.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_cum_gaussian (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_cum_gaussian_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_cum_gaussian.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_cum_gaussian.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_cum_indicator (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_cum_indicator_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_cum_indicator.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_cum_indicator.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_fourier_mag.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_fourier_mag.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_examples_xspace.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_examples_xspace.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_frequency_weights.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_frequency_weights.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hs_gagliardo_kernel.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hs_gagliardo_kernel.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hyperbolic_paraboloid_curve_frenet (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hyperbolic_paraboloid_curve_frenet_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hyperbolic_paraboloid_curve_frenet.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hyperbolic_paraboloid_curve_frenet.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hyperbolic_paraboloid_kappa_tau (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hyperbolic_paraboloid_kappa_tau_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\hyperbolic_paraboloid_kappa_tau.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_hyperbolic_paraboloid_kappa_tau.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\im_exp_minus_z2_plane (1).png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_im_exp_minus_z2_plane_1_.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\im_exp_minus_z2_plane.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_im_exp_minus_z2_plane.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\im_nodal_hyperbolas.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_im_nodal_hyperbolas.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\image_FC_uv_plane.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_image_FC_uv_plane.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\kernel_heatmap.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_kernel_heatmap.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Klein_Bottle_Folding_1.svg.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Klein_Bottle_Folding_1.svg.png"
"MATH-ALLS-2"	"imports\MATH-ALLS-2\Klein_Bottle_Folding_3.svg.png"	"imports/COMPILE_READY/figures/MATH-ALLS-2_Klein_Bottle_Folding_3.svg.png"
