solution_id	solution_kind	solution_source_file	source_problem_number	old_linked_problem_id	new_linked_problem_id	reconciliation_status	reconciliation_method	confidence	candidate_problem_ids	notes
IMP-DL-873C6F4098-S010	SOLUTION	Downloads/theory-of-analysis-II.tex	10	IMP-DL-873C6F4098-P047	IMP-DL-873C6F4098-P047	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P047	Existing structural link retained.
IMP-DL-873C6F4098-S011	SOLUTION	Downloads/theory-of-analysis-II.tex	13	IMP-DL-873C6F4098-P050	IMP-DL-873C6F4098-P050	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P050	Existing structural link retained.
IMP-DL-873C6F4098-S012	SOLUTION	Downloads/theory-of-analysis-II.tex	13	IMP-DL-873C6F4098-P056	IMP-DL-873C6F4098-P056	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P056	Existing structural link retained.
IMP-DL-873C6F4098-S013	SOLUTION	Downloads/theory-of-analysis-II.tex	5	IMP-DL-873C6F4098-P067	IMP-DL-873C6F4098-P067	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P067	Existing structural link retained.
IMP-DL-873C6F4098-S014	SOLUTION	Downloads/theory-of-analysis-II.tex	6	IMP-DL-873C6F4098-P068	IMP-DL-873C6F4098-P068	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P068	Existing structural link retained.
IMP-DL-873C6F4098-S015	SOLUTION	Downloads/theory-of-analysis-II.tex	8	IMP-DL-873C6F4098-P074	IMP-DL-873C6F4098-P074	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P074	Existing structural link retained.
IMP-DL-873C6F4098-S016	SOLUTION	Downloads/theory-of-analysis-II.tex	8	IMP-DL-873C6F4098-P074	IMP-DL-873C6F4098-P074	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P074	Existing structural link retained.
IMP-DL-873C6F4098-S017	SOLUTION	Downloads/theory-of-analysis-II.tex	12	IMP-DL-873C6F4098-P078	IMP-DL-873C6F4098-P078	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P078	Existing structural link retained.
IMP-DL-873C6F4098-S018	SOLUTION	Downloads/theory-of-analysis-II.tex	12	IMP-DL-873C6F4098-P080	IMP-DL-873C6F4098-P080	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P080	Existing structural link retained.
IMP-DL-873C6F4098-S019	SOLUTION	Downloads/theory-of-analysis-II.tex	1	IMP-DL-873C6F4098-P085	IMP-DL-873C6F4098-P085	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P085	Existing structural link retained.
IMP-DL-873C6F4098-S020	SOLUTION	Downloads/theory-of-analysis-II.tex	2	IMP-DL-873C6F4098-P086	IMP-DL-873C6F4098-P086	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P086	Existing structural link retained.
IMP-DL-873C6F4098-S021	SOLUTION	Downloads/theory-of-analysis-II.tex	3	IMP-DL-873C6F4098-P087	IMP-DL-873C6F4098-P087	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P087	Existing structural link retained.
IMP-DL-873C6F4098-S022	SOLUTION	Downloads/theory-of-analysis-II.tex	4	IMP-DL-873C6F4098-P088	IMP-DL-873C6F4098-P088	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P088	Existing structural link retained.
IMP-DL-873C6F4098-S023	SOLUTION	Downloads/theory-of-analysis-II.tex	5	IMP-DL-873C6F4098-P089	IMP-DL-873C6F4098-P089	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P089	Existing structural link retained.
IMP-DL-873C6F4098-S024	SOLUTION	Downloads/theory-of-analysis-II.tex	7	IMP-DL-873C6F4098-P091	IMP-DL-873C6F4098-P091	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P091	Existing structural link retained.
IMP-DL-873C6F4098-S025	SOLUTION	Downloads/theory-of-analysis-II.tex	8	IMP-DL-873C6F4098-P094	IMP-DL-873C6F4098-P094	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P094	Existing structural link retained.
IMP-DL-873C6F4098-S026	SOLUTION	Downloads/theory-of-analysis-II.tex	10	IMP-DL-873C6F4098-P097	IMP-DL-873C6F4098-P097	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-873C6F4098-P097	Existing structural link retained.
IMP-DL-3CA1CB77F7-S001	SOLUTION	Downloads/theory-of-analysis-numbers.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-F08D4144EA-P010;IMP-M2-F08D4144EA-P001;IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003;IMP-M2-F08D4144EA-P006;IMP-M2-F08D4144EA-P004;IMP-M2-F08D4144EA-P014;IMP-M2-F08D4144EA-R002721-2C4598EE	No automatic guess applied.
IMP-DL-3CA1CB77F7-S002	SOLUTION	Downloads/theory-of-analysis-numbers.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003;IMP-M2-F08D4144EA-P006;IMP-M2-F08D4144EA-P001;IMP-M2-F08D4144EA-P004;IMP-M2-F08D4144EA-P009;IMP-M2-F08D4144EA-P048;IMP-M2-F08D4144EA-R005411-404E62ED	No automatic guess applied.
IMP-DL-3CA1CB77F7-S003	SOLUTION	Downloads/theory-of-analysis-numbers.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-F08D4144EA-P001;IMP-M2-F08D4144EA-P007;IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003;IMP-M2-F08D4144EA-P004;IMP-M2-F08D4144EA-P006;IMP-M2-F08D4144EA-P010;IMP-M2-F08D4144EA-P009	No automatic guess applied.
IMP-DL-3CA1CB77F7-S004	SOLUTION	Downloads/theory-of-analysis-numbers.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-F08D4144EA-P001;IMP-M2-F08D4144EA-P004;IMP-M2-F08D4144EA-P026;IMP-M2-F08D4144EA-R003628-113CB3B8;IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003;IMP-M2-F08D4144EA-P006;IMP-M2-F08D4144EA-P007	No automatic guess applied.
IMP-DL-3CA1CB77F7-S005	SOLUTION	Downloads/theory-of-analysis-numbers.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-F08D4144EA-P008;IMP-M2-F08D4144EA-P007;IMP-M2-F08D4144EA-P001;IMP-M2-F08D4144EA-P004;IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003;IMP-M2-F08D4144EA-P006;IMP-M2-F08D4144EA-P010	No automatic guess applied.
IMP-DL-3CA1CB77F7-S006	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-M2-1D2863B81A-P001	IMP-M2-1D2863B81A-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-M2-1D2863B81A-P001	Existing structural link retained.
IMP-DL-3CA1CB77F7-S007	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P001	IMP-DL-3CA1CB77F7-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P001	Existing structural link retained.
IMP-DL-3CA1CB77F7-S008	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P002	IMP-DL-3CA1CB77F7-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P002	Existing structural link retained.
IMP-DL-3CA1CB77F7-S009	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P003	IMP-DL-3CA1CB77F7-P003	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P003	Existing structural link retained.
IMP-DL-3CA1CB77F7-S010	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P004	IMP-DL-3CA1CB77F7-P004	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P004	Existing structural link retained.
IMP-DL-3CA1CB77F7-S011	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P006	IMP-DL-3CA1CB77F7-P006	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P006	Existing structural link retained.
IMP-DL-3CA1CB77F7-S012	SOLUTION	Downloads/theory-of-analysis-numbers.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-F08D4144EA-P004;IMP-M2-F08D4144EA-P006;IMP-M2-F08D4144EA-P009;IMP-M2-F08D4144EA-P010;IMP-M2-F08D4144EA-P002;IMP-M2-F08D4144EA-P003;IMP-M2-F08D4144EA-P001;IMP-M2-F08D4144EA-P007	No automatic guess applied.
IMP-DL-3CA1CB77F7-S013	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P007	IMP-DL-3CA1CB77F7-P007	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P007	Existing structural link retained.
IMP-DL-3CA1CB77F7-S014	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-P008	IMP-DL-3CA1CB77F7-P008	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-P008	Existing structural link retained.
IMP-DL-3CA1CB77F7-S015	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R002721-2C4598EE	IMP-DL-3CA1CB77F7-R002721-2C4598EE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R002721-2C4598EE	Existing structural link retained.
IMP-DL-3CA1CB77F7-S016	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R004674-3FC77973	IMP-DL-3CA1CB77F7-R004674-3FC77973	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R004674-3FC77973	Existing structural link retained.
IMP-DL-3CA1CB77F7-S017	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R004753-F6236989	IMP-DL-3CA1CB77F7-R004753-F6236989	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R004753-F6236989	Existing structural link retained.
IMP-DL-3CA1CB77F7-S018	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R004816-AF88C42C	IMP-DL-3CA1CB77F7-R004816-AF88C42C	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R004816-AF88C42C	Existing structural link retained.
IMP-DL-3CA1CB77F7-S019	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R004862-9C2FDD07	IMP-DL-3CA1CB77F7-R004862-9C2FDD07	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R004862-9C2FDD07	Existing structural link retained.
IMP-DL-3CA1CB77F7-S020	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R004862-9C2FDD07	IMP-DL-3CA1CB77F7-R004862-9C2FDD07	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R004862-9C2FDD07	Existing structural link retained.
IMP-DL-3CA1CB77F7-S021	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R004947-5434EC95	IMP-DL-3CA1CB77F7-R004947-5434EC95	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R004947-5434EC95	Existing structural link retained.
IMP-DL-3CA1CB77F7-S022	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R005100-8D676F3B	IMP-DL-3CA1CB77F7-R005100-8D676F3B	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R005100-8D676F3B	Existing structural link retained.
IMP-DL-3CA1CB77F7-S023	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R005148-2FFBC9E2	IMP-DL-3CA1CB77F7-R005148-2FFBC9E2	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R005148-2FFBC9E2	Existing structural link retained.
IMP-DL-3CA1CB77F7-S024	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R005411-404E62ED	IMP-DL-3CA1CB77F7-R005411-404E62ED	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R005411-404E62ED	Existing structural link retained.
IMP-DL-3CA1CB77F7-S025	SOLUTION	Downloads/theory-of-analysis-numbers.tex		IMP-DL-3CA1CB77F7-R005432-EDE0D29B	IMP-DL-3CA1CB77F7-R005432-EDE0D29B	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3CA1CB77F7-R005432-EDE0D29B	Existing structural link retained.
IMP-DL-117191C0EC-S001	SOLUTION	Downloads/theory-of-analysis-topics.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-40A546CAA2-P016;IMP-M2-40A546CAA2-P010;IMP-M2-40A546CAA2-P001;IMP-M2-40A546CAA2-P056;IMP-M2-40A546CAA2-P022;IMP-M2-40A546CAA2-P019;IMP-M2-40A546CAA2-P047;IMP-M2-40A546CAA2-P023	No automatic guess applied.
IMP-DL-117191C0EC-S002	SOLUTION	Downloads/theory-of-analysis-topics.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-40A546CAA2-P053;IMP-M2-40A546CAA2-P016;IMP-M2-40A546CAA2-P001;IMP-M2-40A546CAA2-P056;IMP-M2-40A546CAA2-P021;IMP-M2-40A546CAA2-P061;IMP-M2-40A546CAA2-P062;IMP-M2-40A546CAA2-P008	No automatic guess applied.
IMP-DL-117191C0EC-S003	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P002	IMP-DL-117191C0EC-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P002	Existing structural link retained.
IMP-DL-117191C0EC-S004	SOLUTION	Downloads/theory-of-analysis-topics.tex	5	IMP-DL-117191C0EC-P008	IMP-DL-117191C0EC-P008	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P008	Existing structural link retained.
IMP-DL-117191C0EC-S005	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P009	IMP-DL-117191C0EC-P009	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P009	Existing structural link retained.
IMP-DL-117191C0EC-S006	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P010	IMP-DL-117191C0EC-P010	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P010	Existing structural link retained.
IMP-DL-117191C0EC-S007	SOLUTION	Downloads/theory-of-analysis-topics.tex	8	IMP-DL-117191C0EC-P011	IMP-DL-117191C0EC-P011	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P011	Existing structural link retained.
IMP-DL-117191C0EC-S008	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P015	IMP-DL-117191C0EC-P015	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P015	Existing structural link retained.
IMP-DL-117191C0EC-S009	SOLUTION	Downloads/theory-of-analysis-topics.tex	1	IMP-DL-117191C0EC-P018	IMP-DL-117191C0EC-P018	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P018	Existing structural link retained.
IMP-DL-117191C0EC-S010	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P019	IMP-DL-117191C0EC-P019	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P019	Existing structural link retained.
IMP-DL-117191C0EC-S011	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P020	IMP-DL-117191C0EC-P020	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P020	Existing structural link retained.
IMP-DL-117191C0EC-S012	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P021	IMP-DL-117191C0EC-P021	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P021	Existing structural link retained.
IMP-DL-117191C0EC-S013	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P024	IMP-DL-117191C0EC-P024	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P024	Existing structural link retained.
IMP-DL-117191C0EC-S014	SOLUTION	Downloads/theory-of-analysis-topics.tex	7	IMP-DL-117191C0EC-P025	IMP-DL-117191C0EC-P025	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P025	Existing structural link retained.
IMP-DL-117191C0EC-S015	SOLUTION	Downloads/theory-of-analysis-topics.tex	9.	IMP-DL-117191C0EC-P026	IMP-DL-117191C0EC-P026	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P026	Existing structural link retained.
IMP-DL-117191C0EC-S016	SOLUTION	Downloads/theory-of-analysis-topics.tex	11.	IMP-DL-117191C0EC-P027	IMP-DL-117191C0EC-P027	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P027	Existing structural link retained.
IMP-DL-117191C0EC-S017	SOLUTION	Downloads/theory-of-analysis-topics.tex	12	IMP-DL-117191C0EC-P028	IMP-DL-117191C0EC-P028	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P028	Existing structural link retained.
IMP-DL-117191C0EC-S018	SOLUTION	Downloads/theory-of-analysis-topics.tex	13	IMP-DL-117191C0EC-P029	IMP-DL-117191C0EC-P029	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P029	Existing structural link retained.
IMP-DL-117191C0EC-S019	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P030	IMP-DL-117191C0EC-P030	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P030	Existing structural link retained.
IMP-DL-117191C0EC-S020	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P031	IMP-DL-117191C0EC-P031	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P031	Existing structural link retained.
IMP-DL-117191C0EC-S021	SOLUTION	Downloads/theory-of-analysis-topics.tex	3	IMP-DL-117191C0EC-P034	IMP-DL-117191C0EC-P034	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P034	Existing structural link retained.
IMP-DL-117191C0EC-S022	SOLUTION	Downloads/theory-of-analysis-topics.tex	4	IMP-DL-117191C0EC-P040	IMP-DL-117191C0EC-P040	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P040	Existing structural link retained.
IMP-DL-117191C0EC-S023	SOLUTION	Downloads/theory-of-analysis-topics.tex	9	IMP-DL-117191C0EC-P048	IMP-DL-117191C0EC-P048	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P048	Existing structural link retained.
IMP-DL-117191C0EC-S024	SOLUTION	Downloads/theory-of-analysis-topics.tex	1	IMP-DL-117191C0EC-P053	IMP-DL-117191C0EC-P053	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P053	Existing structural link retained.
IMP-DL-117191C0EC-S025	SOLUTION	Downloads/theory-of-analysis-topics.tex	2	IMP-DL-117191C0EC-P054	IMP-DL-117191C0EC-P054	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P054	Existing structural link retained.
IMP-DL-117191C0EC-S026	SOLUTION	Downloads/theory-of-analysis-topics.tex	3	IMP-DL-117191C0EC-P055	IMP-DL-117191C0EC-P055	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P055	Existing structural link retained.
IMP-DL-117191C0EC-S027	SOLUTION	Downloads/theory-of-analysis-topics.tex		IMP-DL-117191C0EC-P056	IMP-DL-117191C0EC-P056	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P056	Existing structural link retained.
IMP-DL-117191C0EC-S028	SOLUTION	Downloads/theory-of-analysis-topics.tex	6	IMP-DL-117191C0EC-P057	IMP-DL-117191C0EC-P057	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P057	Existing structural link retained.
IMP-DL-117191C0EC-S029	SOLUTION	Downloads/theory-of-analysis-topics.tex	8	IMP-DL-117191C0EC-P059	IMP-DL-117191C0EC-P059	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P059	Existing structural link retained.
IMP-DL-117191C0EC-S030	SOLUTION	Downloads/theory-of-analysis-topics.tex	10	IMP-DL-117191C0EC-P061	IMP-DL-117191C0EC-P061	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P061	Existing structural link retained.
IMP-DL-117191C0EC-S031	SOLUTION	Downloads/theory-of-analysis-topics.tex	11	IMP-DL-117191C0EC-P062	IMP-DL-117191C0EC-P062	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-117191C0EC-P062	Existing structural link retained.
IMP-DL-EAE0F59552-S001	SOLUTION	Downloads/theory-of-analysis-topology.tex		IMP-DL-EAE0F59552-P001	IMP-DL-EAE0F59552-P001	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-P001	Existing structural link retained.
IMP-DL-EAE0F59552-S002	SOLUTION	Downloads/theory-of-analysis-topology.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-7EA9DA1D72-PSR001065-6AB7FE80;IMP-M2-7EA9DA1D72-P001;IMP-M2-7EA9DA1D72-P007;IMP-M2-7EA9DA1D72-P011;IMP-M2-7EA9DA1D72-PSR002479-42167B9C;IMP-M2-7EA9DA1D72-P008;IMP-M2-7EA9DA1D72-P014;IMP-M2-7EA9DA1D72-P015	No automatic guess applied.
IMP-DL-EAE0F59552-S003	SOLUTION	Downloads/theory-of-analysis-topology.tex				UNRESOLVED_AMBIGUOUS	AMBIGUOUS_CANDIDATES	REVIEW	IMP-M2-7EA9DA1D72-PSR001065-6AB7FE80;IMP-M2-7EA9DA1D72-PSR002479-42167B9C;IMP-M2-7EA9DA1D72-P001;IMP-M2-7EA9DA1D72-P015;IMP-M2-7EA9DA1D72-P007;IMP-M2-7EA9DA1D72-P008;IMP-M2-7EA9DA1D72-P014;IMP-M2-7EA9DA1D72-P016	No automatic guess applied.
IMP-DL-EAE0F59552-S004	SOLUTION	Downloads/theory-of-analysis-topology.tex	2	IMP-DL-EAE0F59552-P002	IMP-DL-EAE0F59552-P002	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-P002	Existing structural link retained.
IMP-DL-EAE0F59552-S005	SOLUTION	Downloads/theory-of-analysis-topology.tex	10	IMP-DL-EAE0F59552-P013	IMP-DL-EAE0F59552-P013	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-P013	Existing structural link retained.
IMP-DL-EAE0F59552-S006	SOLUTION	Downloads/theory-of-analysis-topology.tex	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	Existing structural link retained.
IMP-DL-EAE0F59552-S007	SOLUTION	Downloads/theory-of-analysis-topology.tex	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	Existing structural link retained.
IMP-DL-EAE0F59552-S008	SOLUTION	Downloads/theory-of-analysis-topology.tex	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	Existing structural link retained.
IMP-DL-EAE0F59552-S009	SOLUTION	Downloads/theory-of-analysis-topology.tex	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	Existing structural link retained.
IMP-DL-EAE0F59552-S010	SOLUTION	Downloads/theory-of-analysis-topology.tex	15	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-EAE0F59552-PSR001065-6AB7FE80	Existing structural link retained.
