solution_semantic_unit_id	solution_text_hash	member_count	member_solution_ids	source_files	linked_statement_hashes_before	candidate_statement_hashes	resolution	resolved_statement_hash	resolved_problem_id
SOLSEM-0AED9FF79931	ddcd7cdb8bf9671235b4c4f752fcf1450a92439d18d6efb9e02e1a31772508d5	2	IMP-DL-8D5CF4CFBA-S037;IMP-M3-89937139FC-S037	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	9f4646f7b5797aa02f16a63278e5aa29f7b7c7766437b53633669f31c9e47078	9f4646f7b5797aa02f16a63278e5aa29f7b7c7766437b53633669f31c9e47078	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	9f4646f7b5797aa02f16a63278e5aa29f7b7c7766437b53633669f31c9e47078	IMP-M3-89937139FC-P028
SOLSEM-8A46AC0139EA	ddcf0cf100de96e5f2f4761285f927c10921532a60d0f6b8cddc5f1b5a43e406	2	IMP-DL-38CE6DEB56-S013;IMP-M3-D19BB3C803-S013	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	277ace769041dda71f3cbd59431fed99c0299556210063410355901986dd9eda	277ace769041dda71f3cbd59431fed99c0299556210063410355901986dd9eda	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	277ace769041dda71f3cbd59431fed99c0299556210063410355901986dd9eda	IMP-M3-D19BB3C803-P045
SOLSEM-86ED268AD511	de9659d52d0fbe3d0c0ecb297af3e17657396cbbb63ee32119ce4ce4120da2cd	2	IMP-DL-8D5CF4CFBA-S004;IMP-M3-89937139FC-S004	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	0d03eaae7b245a9610ac2ebecc5c69d65f038868fb64d8eff02dd3f193eaedb5	0d03eaae7b245a9610ac2ebecc5c69d65f038868fb64d8eff02dd3f193eaedb5	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0d03eaae7b245a9610ac2ebecc5c69d65f038868fb64d8eff02dd3f193eaedb5	IMP-M3-89937139FC-P003
SOLSEM-498D8C87B362	dead6b05977d31fba43ca4f53ef7afa89ab1b424f600eaf58b3e398f8c4b94cf	1	IMP-DL-1608308E70-S005	Downloads/theory-of-algebraic-topology-14.tex	f1eb19ec32d3dd87ce0e4a8d33538e497893502ff1666f06fdb56d2cc07bda9a	f1eb19ec32d3dd87ce0e4a8d33538e497893502ff1666f06fdb56d2cc07bda9a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	f1eb19ec32d3dd87ce0e4a8d33538e497893502ff1666f06fdb56d2cc07bda9a	IMP-DL-1608308E70-P005
SOLSEM-EE29472945DD	dee5d1fd43a58eba9b108cc5a2e65a54788c972c0389ee49e2a883bd1a91d45e	4	IMP-DL-183AD43C4C-S041;IMP-DL-20E278E436-S041;IMP-M2-1895C43FC6-S041;IMP-M2-50B0B212DD-S041	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-992752AE27AC	df68575997686f380f166841e7884bfc537f9ee10ebe203b67b8068f2480723f	2	IMP-DL-117191C0EC-S022;IMP-M2-40A546CAA2-S022	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	240503b7c671da5e0012140b0741c1ecd81688fc9798cd5fcc1faabd6845ddd8	240503b7c671da5e0012140b0741c1ecd81688fc9798cd5fcc1faabd6845ddd8	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	240503b7c671da5e0012140b0741c1ecd81688fc9798cd5fcc1faabd6845ddd8	IMP-M2-40A546CAA2-P040
SOLSEM-1571F25F1629	dfa4a7a797e028c2f2323a84bd9b6d1acb886066078f7229b2498c9d65acf6e1	2	IMP-DL-3190BA882C-S004;IMP-M3-CABB372599-S004	Downloads/theory-of-commutative-algebra-15.tex;MATH_ALLS-3/theory-of-commutative-algebra-15.tex	a64876827f5252c55b73d82447f895a7c98fac574cb45deba41fa0753f91067f	a64876827f5252c55b73d82447f895a7c98fac574cb45deba41fa0753f91067f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a64876827f5252c55b73d82447f895a7c98fac574cb45deba41fa0753f91067f	IMP-M3-CABB372599-P030
SOLSEM-FA852A5BF817	dfa59342099b853c2a968892e82e49d06b96d0c9dfc77d584c389021f8808a56	2	IMP-DL-ACE5A65961-S003;IMP-M3-251F2514E1-S003	Downloads/theory-of-commutative-algebra-2.tex;MATH_ALLS-3/theory-of-commutative-algebra-2.tex	f622a55b43f5ad93888207cae7fe27dcf646634ee43d8abf1899433b4025b59b	f622a55b43f5ad93888207cae7fe27dcf646634ee43d8abf1899433b4025b59b	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	f622a55b43f5ad93888207cae7fe27dcf646634ee43d8abf1899433b4025b59b	IMP-M3-2408B547B5-P002
SOLSEM-F0C1695725CA	dfcd5266d2dc00ee210e84286c425ac8c2b723211c1d7dd71e2ac866f9c233df	4	IMP-DL-183AD43C4C-S055;IMP-DL-20E278E436-S055;IMP-M2-1895C43FC6-S055;IMP-M2-50B0B212DD-S055	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex		50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04;fe257171e158c467abbbaab53dfe41746efdb244aedade787bd16aedfd45e067	UNRESOLVED		
SOLSEM-5C957CA4783C	e01bd244978ebbfebaa4de2ba96cc814469f1e59872e6469a4dc26fb3697a3b3	2	IMP-DL-8D5CF4CFBA-S023;IMP-M3-89937139FC-S023	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	72528fb3d1c0f9d4eb89421d4812a180ee68e3182e4ffe6d72618d18bc488a4f	72528fb3d1c0f9d4eb89421d4812a180ee68e3182e4ffe6d72618d18bc488a4f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	72528fb3d1c0f9d4eb89421d4812a180ee68e3182e4ffe6d72618d18bc488a4f	IMP-M3-89937139FC-P022
SOLSEM-B93C6150B2EC	e0391804df30ea3231e374aed443aa17d76366ef39e88daf50e8ea4728b8e940	6	IMP-DL-15679DEE8D-S001;IMP-DL-3CA1CB77F7-S001;IMP-DL-E0A96454A5-S001;IMP-M2-1D2863B81A-S001;IMP-M2-D47CB97304-S001;IMP-M2-F08D4144EA-S001	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex		08a63570ead67ee71da6fa932c3f9c03cdf2901203e8d84a6711aa0cbdadff59;102f887926b9f743f2c1c3479b69b911e8d7b679be60cfe0d2d2c12a2b3b0b39;21e578c1fd9afa88561493e971873d40a57bb65eb8682563b9302d46aa95ec3b;2356636db074033163255616440cd2fe31e45621ba397772dbee4da5e4278c99;28c2e41fa4b8b946c64a2486bbc1e0d792625a8ef06eabc97c51b03b9e4fd18b;2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce;37265362bb2ed94dc1a3301a24d97e1b3522557554eebea76aa24d441feedde1;5aee21742b4e6aefb922b71c80934ad832cd7c5ae47a2a71e10c79456dbab167;ba886d9ee8dead4ade6cfde94b8ba9880942ad6148439f89f5683be32f03ff7c;bddd8e3a3b7ce1623c73ab4b36ecf54b6c47ee62242927f540460ff9b9c76123;bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1;d55ff1450a44dc8970351810a1371254b7a77b8c28f7634ce6910d7ea6c50145	UNRESOLVED		
SOLSEM-542FDC69EB92	e09e3d2db3d0830c33c56eab3065bdfeea5aaa37effad69d26e95bb8d088a21e	2	IMP-DL-873C6F4098-S014;IMP-M2-CFC28ED568-S014	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	3ca8a42b63498ece0d8e15ac828b0a1fa319c5e19fab8ca7696b253901d4dd71	3ca8a42b63498ece0d8e15ac828b0a1fa319c5e19fab8ca7696b253901d4dd71	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	3ca8a42b63498ece0d8e15ac828b0a1fa319c5e19fab8ca7696b253901d4dd71	IMP-M2-CFC28ED568-P068
SOLSEM-C62D6A14F1F0	e1638a68c40c9b8b628968b543df5da887a7a567467710a44fb77218bcd9597f	2	IMP-DL-316AE183C3-S003;IMP-M2-303BB87ACE-S003	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	b8f6f008b511916641dabe4cece9423c7d1f62916e4e8f2b4cca7d9209796049	b8f6f008b511916641dabe4cece9423c7d1f62916e4e8f2b4cca7d9209796049	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	b8f6f008b511916641dabe4cece9423c7d1f62916e4e8f2b4cca7d9209796049	IMP-M2-303BB87ACE-P023
SOLSEM-05786D4A4290	e212a71f10ddf12e5f72b37cbf493907890fede2abe9866cac1eeeb295e483ee	3	IMP-DL-BD3A6D53D0-S016;IMP-M2-E2BE0561BD-S016;IMP-M3-0F6B7A59EB-S016	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	303e569d5729a690694138e356f367610426bb66386b5715373467172eda9c4d	303e569d5729a690694138e356f367610426bb66386b5715373467172eda9c4d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	303e569d5729a690694138e356f367610426bb66386b5715373467172eda9c4d	IMP-M3-0F6B7A59EB-P016
SOLSEM-DF6CCF302973	e237d4465d98582c9a4436f67a192b8e0edc861cf61f34c1eac8ff150e5f7d6e	2	IMP-DL-E1F1BB4192-S010;IMP-M3-0D398C7F27-S010	Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex	0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e	0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e	IMP-M3-0D398C7F27-P006
SOLSEM-8E252AA97906	e25b52c705e90aef59684d9edcf2845b0bd50dea10d51eb9a8022e6f1f24a132	1	IMP-DL-627841AC75-S002	Downloads/theory-of-algebraic-topology-3.tex	9516d3de4c68ca78a4544dd4fba2103a9c76ebccf08f8282f98950d6d1b680c1	9516d3de4c68ca78a4544dd4fba2103a9c76ebccf08f8282f98950d6d1b680c1	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	9516d3de4c68ca78a4544dd4fba2103a9c76ebccf08f8282f98950d6d1b680c1	IMP-DL-627841AC75-P003
SOLSEM-EFEE14EEE88A	e27221a3c6685d902876c4a3c09f357e4a275090786c875a5919b5cd001aed79	2	IMP-DL-ACE5A65961-S009;IMP-M3-251F2514E1-S009	Downloads/theory-of-commutative-algebra-2.tex;MATH_ALLS-3/theory-of-commutative-algebra-2.tex	d37a6e61a567f44f1f91ad6eaa21fda0883fb32bf1cbb09d28af2cc12dc87160	d37a6e61a567f44f1f91ad6eaa21fda0883fb32bf1cbb09d28af2cc12dc87160	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	d37a6e61a567f44f1f91ad6eaa21fda0883fb32bf1cbb09d28af2cc12dc87160	IMP-M3-251F2514E1-P008
SOLSEM-F743AC2321FF	e282a049fd390e1a8a7ccfa71a51b65360dca1606f74101fb2c681cccbaf863d	2	IMP-DL-E532B44856-S012;IMP-M2-C037D998D4-S012	Downloads/theory-of-analysis-functions-II.tex;MATH-ALLS-2/theory-of-analysis-functions-II.tex	cea78ce675aa864773ae3be9709b02c280438b37cccbf5cbcd870fc62b0d05b0	cea78ce675aa864773ae3be9709b02c280438b37cccbf5cbcd870fc62b0d05b0	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	cea78ce675aa864773ae3be9709b02c280438b37cccbf5cbcd870fc62b0d05b0	IMP-M2-C037D998D4-P028
SOLSEM-2003FF34CD14	e30be0eb043d157637424d1d78c409b693a6b12b4da547ae6c4877e29a95fd5f	3	IMP-DL-BD3A6D53D0-S012;IMP-M2-E2BE0561BD-S012;IMP-M3-0F6B7A59EB-S012	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	c13d635f9516fe23836e9f5c02f93388c5972707a0d232b1f4f09010609cbd93	c13d635f9516fe23836e9f5c02f93388c5972707a0d232b1f4f09010609cbd93	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c13d635f9516fe23836e9f5c02f93388c5972707a0d232b1f4f09010609cbd93	IMP-M3-0F6B7A59EB-P012
SOLSEM-9E063F937B72	e346ed266df81998e5ab5910147d1805d7e748334645041e5223691e72f549a0	2	IMP-DL-3E276561C4-S014;IMP-M3-AB2FCA292B-S014	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	fc81fb6e8ea135344034fee4dcd9dbccc281e74548f05f8b9f82983cbc34ad3a	fc81fb6e8ea135344034fee4dcd9dbccc281e74548f05f8b9f82983cbc34ad3a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	fc81fb6e8ea135344034fee4dcd9dbccc281e74548f05f8b9f82983cbc34ad3a	IMP-M3-AB2FCA292B-P003
SOLSEM-CC3D2F5A621D	e3818941bee706b54b9b06ee4652c4395760e3be418cc5e78b3fbdfdf6f26304	6	IMP-DL-15679DEE8D-S003;IMP-DL-3CA1CB77F7-S003;IMP-DL-E0A96454A5-S003;IMP-M2-1D2863B81A-S003;IMP-M2-D47CB97304-S003;IMP-M2-F08D4144EA-S003	Downloads/theory-of-analysis - Copy.tex;Downloads/theory-of-analysis-numbers.tex;Downloads/theory-of-analysis.tex;MATH-ALLS-2/theory-of-analysis - Copy.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis.tex		08a63570ead67ee71da6fa932c3f9c03cdf2901203e8d84a6711aa0cbdadff59;21e578c1fd9afa88561493e971873d40a57bb65eb8682563b9302d46aa95ec3b;2356636db074033163255616440cd2fe31e45621ba397772dbee4da5e4278c99;2cc50e9b0537ecd17fd06ffde568e50cc27dfa6c18f4596554470a874030a5ce;37265362bb2ed94dc1a3301a24d97e1b3522557554eebea76aa24d441feedde1;5aee21742b4e6aefb922b71c80934ad832cd7c5ae47a2a71e10c79456dbab167;ba886d9ee8dead4ade6cfde94b8ba9880942ad6148439f89f5683be32f03ff7c;bddd8e3a3b7ce1623c73ab4b36ecf54b6c47ee62242927f540460ff9b9c76123;bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1;d55ff1450a44dc8970351810a1371254b7a77b8c28f7634ce6910d7ea6c50145	UNRESOLVED		
SOLSEM-FB2537B23932	e388cbdc11900608d98e5b49f6c6ca65b39df209e9cac335e973035117fe4933	2	IMP-DL-3E276561C4-S007;IMP-M3-AB2FCA292B-S007	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	IMP-M3-AB2FCA292B-P001
SOLSEM-AD04041B6587	e4804a8825c98057cebc6f06636462242a4b0d6f12aa8ef135954a3cd66b172d	2	IMP-DL-F77C60E8D1-S004;IMP-M2-09C070ED26-S004	Downloads/theory-of-complex-analysis-next2.tex;MATH-ALLS-2/theory-of-complex-analysis-next2.tex	a22dfa63fb51bb5211c6d2602d18bd83bfe4469d7077a1cb8aa73a3657663556	a22dfa63fb51bb5211c6d2602d18bd83bfe4469d7077a1cb8aa73a3657663556	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a22dfa63fb51bb5211c6d2602d18bd83bfe4469d7077a1cb8aa73a3657663556	IMP-M2-09C070ED26-P005
SOLSEM-C36A7CD1FA44	e48c8b7f08abe5b13e4fa771198c9e33496894b7d6d68faefbcf3b8b9051eeea	2	IMP-DL-3E276561C4-S028;IMP-M3-AB2FCA292B-S028	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	5750de279c5ce421d648097f2460521ce324dac3c5b845deaac8cd3d7c422c0a	5750de279c5ce421d648097f2460521ce324dac3c5b845deaac8cd3d7c422c0a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5750de279c5ce421d648097f2460521ce324dac3c5b845deaac8cd3d7c422c0a	IMP-M3-AB2FCA292B-P014
SOLSEM-51F83A9A590F	e4a2c454e0c52bc74b5d5e31adc043a87921fd105d14a3e60c3b9da98980531e	2	IMP-DL-8D5CF4CFBA-S001;IMP-M3-89937139FC-S001	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	25c5e5b04c23fc606efefe7522ca13bf5189aee028e29274197c0e5eb55480c4	25c5e5b04c23fc606efefe7522ca13bf5189aee028e29274197c0e5eb55480c4	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	25c5e5b04c23fc606efefe7522ca13bf5189aee028e29274197c0e5eb55480c4	IMP-M3-89937139FC-P001
SOLSEM-30A540D2599B	e4c9640cc92e1be87b0c37856fc13ca970c3897451d8a8f7fcf708f5a0a595ed	1	IMP-DL-0A9B1F0A75-S002	Downloads/theory-of-algebraic-geometry-9.tex	5054d35ac8e9c0eb255fad0029ca5a2d73d07f6b903cba9ef78d8e19dd85ac83	5054d35ac8e9c0eb255fad0029ca5a2d73d07f6b903cba9ef78d8e19dd85ac83	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5054d35ac8e9c0eb255fad0029ca5a2d73d07f6b903cba9ef78d8e19dd85ac83	IMP-DL-0A9B1F0A75-P001
SOLSEM-DE60695D66E5	e4cc7a52582e0c38cb574181c8d0e172a5a804c450d0ce16a1d79402fc555aaa	4	IMP-DL-1068DBED71-S004;IMP-DL-CAA415139D-S004;IMP-M3-F4E66B2919-S004;IMP-M3-FCB1647DD6-S004	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex		00b03f59d1db1fe6893710085fccce79b6ea3b0868cd3119780e8a8d61a90070;6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7;9a2bf2c983f4ab3d8d9db2e5a95d1d73bb2073e71e7db8c9e80283e3285e7677;af2e2416b1f174f1c3644ca70fb8eb5d9f5082976c6431eae1c9535f49e26e66;b5329f8c59d5e3a22f134977c47493937d5230b5e6106a7109d2b5424078ba66;bdfef9dea3e87a2b800ab022d97e5a373121a699052f690d2f3bba47e8c1a908;e99e76670b92d486b635cb6f2f6e651b9af7fdf1d27a923ba980ad4797ba658d	UNRESOLVED		
SOLSEM-5E718ACF824D	e5c362135ceaf7066de6e76b15585ee226d046821124dfd79e4e43ccd38e9abc	1	IMP-DL-12C1A20716-S001	Downloads/theory-of-algebraic-topology-10.tex	273ef711168978630f001d0582eb1b04ecfb2b54eb296b4f387edc5b58129beb	273ef711168978630f001d0582eb1b04ecfb2b54eb296b4f387edc5b58129beb	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	273ef711168978630f001d0582eb1b04ecfb2b54eb296b4f387edc5b58129beb	IMP-DL-12C1A20716-P001
SOLSEM-8C64B3E5FE56	e8039c0bb10079d41927273b34106af516e8f575c2753c664c6fba9be15f8542	6	IMP-DL-183AD43C4C-S013;IMP-DL-20E278E436-S013;IMP-DL-AE41E61130-S003;IMP-M2-1895C43FC6-S013;IMP-M2-22F064D6B8-S003;IMP-M2-50B0B212DD-S013	Downloads/exercise_4_solutions (1).tex;Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/exercise_4_solutions (1).tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	1b200f8fa8e5ba97afbe033aeb2b4ccd1e29a1ee3c576eb7934f1fc90fe5a626;1f642a7b28276e96be473d20bddf158afb83ed5561cf093e291ef49900782e1e;50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04;6cd3f9b4fafd6de1242319232bc9effa5d4b78fc2e39b12ae74d87adfaa16973	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-17879A5D9037	e8172c55e140136395a5c4e805772478fafed84ca212a79a3aef0a050c8b1784	1	IMP-DL-067214B351-S001	Downloads/theory-of-algebraic-topology-15.tex	5650c91d5e264baa093030b504a3a99ae3e963afbb9341cc8b8a05182718ed56	5650c91d5e264baa093030b504a3a99ae3e963afbb9341cc8b8a05182718ed56	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5650c91d5e264baa093030b504a3a99ae3e963afbb9341cc8b8a05182718ed56	IMP-DL-067214B351-P001
SOLSEM-7DE7F7ACF692	e837e5b1ea0412904a96e8f7024367c9d62d4b1cf8c6c7a98c2296b2958ff065	2	IMP-DL-8D5CF4CFBA-S038;IMP-M3-89937139FC-S038	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	b99b3e8c7e13547a71a220bdb2b384e6db3b86fa07b5c2e3e8b0e94c3ac82819	b99b3e8c7e13547a71a220bdb2b384e6db3b86fa07b5c2e3e8b0e94c3ac82819	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	b99b3e8c7e13547a71a220bdb2b384e6db3b86fa07b5c2e3e8b0e94c3ac82819	IMP-M3-89937139FC-P029
SOLSEM-6EF64D97B69C	e8a0c35b8e1165b454c6a6e87790eea71dbe9908bc192dc91de61fd102b2a489	2	IMP-DL-3E276561C4-S033;IMP-M3-AB2FCA292B-S033	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	44899d408d17fafb2ef274f7bcbc5a7697206699d1d0b0723472d3276a465a3f	44899d408d17fafb2ef274f7bcbc5a7697206699d1d0b0723472d3276a465a3f	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	44899d408d17fafb2ef274f7bcbc5a7697206699d1d0b0723472d3276a465a3f	IMP-M3-AB2FCA292B-P027
SOLSEM-4B7DD35EDC5C	e8f5ff4836628c7c38b28e231d124d01e9ad5fc6a757c443f2a2dbd21bc2afee	2	IMP-DL-0A181AC273-S001;IMP-M2-80AFB5AE64-S001	Downloads/theory-of-complex-analysis.tex;MATH-ALLS-2/theory-of-complex-analysis.tex		13604320d4852544563538fc924fca7e88af11851c55bacfc22d46d079b13c23;38184a77e66b982d176e3da606cb5d5c2e0f19407b4988f55382e12cc2b49844;65029011f0b34bb0fc935520746f304347a29105fc926f435de9f0a133ff79ec;9161bdade535e9f848171a789b26aea6cda06c19ca38e1a79fed68746d535068;b7836e94c0a9ce32e1f673fe150a723a3e5260a3670d8fe5a8700985505a301f;b7fd8aff20bcc8c0e5d63f3858bc6919f36631eb4899db7418422bc8a93bb123;f19b943bf7a61eea1eb554f53f345c23a5b83f7744fd2ebda32236fc26774e35;f735538b4e73bf85330bfd8ac2b7cbe34fb6848783bbcdb2a677fc9fe5fd48f7	UNRESOLVED		
SOLSEM-83852E2105C8	e99db5650ed052e798eb84184bd3a3f78ffd9ca7b7789816133cd1211b19d77c	2	IMP-DL-D6E9B3BC73-S001;IMP-M3-422B74F85F-S001	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	e4fdc602e61c5410d77bc3f997891eb5490c7dfbc71d26b5a431517d5e8c66bf	e4fdc602e61c5410d77bc3f997891eb5490c7dfbc71d26b5a431517d5e8c66bf	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	e4fdc602e61c5410d77bc3f997891eb5490c7dfbc71d26b5a431517d5e8c66bf	IMP-M3-422B74F85F-P001
SOLSEM-43BDC9C1D4FC	ea57a5579ce7cca3f426f8f2519d05223f4a9c62eeb6e76819b67fa0421073b0	2	IMP-DL-117191C0EC-S019;IMP-M2-40A546CAA2-S019	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	4e8780081e97bafcbc5bc30f4b6d0c91ebc0c2df162a5548cb9be55f2046c409	4e8780081e97bafcbc5bc30f4b6d0c91ebc0c2df162a5548cb9be55f2046c409	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	4e8780081e97bafcbc5bc30f4b6d0c91ebc0c2df162a5548cb9be55f2046c409	IMP-M2-40A546CAA2-P030
SOLSEM-14F285DEB2D1	ea84a3383d5022d940a4f06ca498b5c8ebac2d5ed40215007b22fd9fefde3e52	2	IMP-DL-8D5CF4CFBA-S019;IMP-M3-89937139FC-S019	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	0933ac394820667c82db44ecea8c394c7bfa2340c879fe5ea62204df4bf91348	0933ac394820667c82db44ecea8c394c7bfa2340c879fe5ea62204df4bf91348	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	0933ac394820667c82db44ecea8c394c7bfa2340c879fe5ea62204df4bf91348	IMP-M3-89937139FC-P018
SOLSEM-E2F0EC0A8FB7	eadc1cdd513d17bbf8b9ebbf6d066c02392a91f68f51e9538a0ecba4ed43a034	2	IMP-DL-E1F1BB4192-S001;IMP-M3-0D398C7F27-S001	Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex		00b03f59d1db1fe6893710085fccce79b6ea3b0868cd3119780e8a8d61a90070;0814fccf1ce8f7e7f7e05f1573465c56fda01d02db842ba11d2c8194a420e26e;4eaac68d5f21ed0f03ccfe177daa0641165cf663de8751a44a1bc9f0b9b02e4e;6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7;9a2bf2c983f4ab3d8d9db2e5a95d1d73bb2073e71e7db8c9e80283e3285e7677;af2e2416b1f174f1c3644ca70fb8eb5d9f5082976c6431eae1c9535f49e26e66;e99e76670b92d486b635cb6f2f6e651b9af7fdf1d27a923ba980ad4797ba658d;efb86b28aca0d431b111975c48163511ca44cebaba71b490580da23d6275cfbb	UNRESOLVED		
