statement_hash	semantic_problem_id	representative_problem_id	member_count	member_problem_ids	source_files	source_collections	problem_types	source_problem_numbers	aggregate_solution_ids	aggregate_hint_ids	solution_availability	review_status
af04236bb358fba1dc95266314774ec2aceca6562d352e266cc967aa976fc1d6	SEM-AF04236BB358	IMP-DL-2370D81D66-P035	2	IMP-DL-2370D81D66-P035;IMP-M2-D036BAB254-P035	Downloads/theory-of-analysis-FD.tex;MATH-ALLS-2/theory-of-analysis-FD.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
af28060f4f54bb04c9765ad5de3d2707cac86644e99447f126c4a3c678fb38a6	SEM-AF28060F4F54	IMP-DL-38CE6DEB56-P023	2	IMP-DL-38CE6DEB56-P023;IMP-M3-D19BB3C803-P023	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	20			NO	NEEDS_EDITORIAL_REVIEW
af2e2416b1f174f1c3644ca70fb8eb5d9f5082976c6431eae1c9535f49e26e66	SEM-AF2E2416B1F1	IMP-DL-FD5C2608DA-P006	2	IMP-DL-FD5C2608DA-P006;IMP-M3-F5BFB39338-P006	Downloads/theory-of-commutative-algebra-3.tex;MATH_ALLS-3/theory-of-commutative-algebra-3.tex	Downloads;MATH_ALLS-3	PROBLEM	9	IMP-DL-FD5C2608DA-S004;IMP-M3-F5BFB39338-S004		YES	NEEDS_EDITORIAL_REVIEW
af364c1025f37a5a20c0e3d225a8fcd8737240ccca6f43fb610c93230414ef15	SEM-AF364C1025F3	IMP-DL-0EB9CBD958-P006	2	IMP-DL-0EB9CBD958-P006;IMP-M2-F4C85D52DC-P006	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
af6bbf79c781f6ef158911f1665f1cedffa3d566a5dbb87dc16b095c3a64ab37	SEM-AF6BBF79C781	IMP-DL-067214B351-PSR001365-AF6BBF79	1	IMP-DL-067214B351-PSR001365-AF6BBF79	Downloads/theory-of-algebraic-topology-15.tex	Downloads	EXAMPLE	4			NO	NEEDS_EDITORIAL_REVIEW
af6f1b916840c1422f971d13279365d3f372558238e117572dc6f45bb0eb655e	SEM-AF6F1B916840	IMP-DL-7A55205E2C-P007	2	IMP-DL-7A55205E2C-P007;IMP-M2-2D41E1011A-P007	Downloads/theory-of-geometry-4.tex;MATH-ALLS-2/theory-of-geometry-4.tex	Downloads;MATH-ALLS-2	PROBLEM	7	IMP-DL-7A55205E2C-S007;IMP-M2-2D41E1011A-S007		YES	NEEDS_EDITORIAL_REVIEW
af765bc83da3e41b90ab486bda0fc70cde62c78575871fb6dbb1140cd65c8943	SEM-AF765BC83DA3	IMP-DL-7A55205E2C-R001662-AF765BC8	2	IMP-DL-7A55205E2C-R001662-AF765BC8;IMP-M2-2D41E1011A-R001662-AF765BC8	Downloads/theory-of-geometry-4.tex;MATH-ALLS-2/theory-of-geometry-4.tex	Downloads;MATH-ALLS-2	EXAMPLE	C			NO	NEEDS_EDITORIAL_REVIEW
af878ee9853598707b99597750d881940388ff5d18e829ca3e541fb63d9602cb	SEM-AF878EE98535	IMP-DL-A11279CC33-P004	2	IMP-DL-A11279CC33-P004;IMP-M3-73E0197CF3-P004	Downloads/theory-of-commutative-algebra-6.tex;MATH_ALLS-3/theory-of-commutative-algebra-6.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
af88c42c694c6484c4b29205dbae1c4c22f640d9099dce60a94d01291bfc4269	SEM-AF88C42C694C	IMP-DL-3CA1CB77F7-P043	4	IMP-DL-3CA1CB77F7-P043;IMP-DL-3CA1CB77F7-R004816-AF88C42C;IMP-M2-F08D4144EA-P043;IMP-M2-F08D4144EA-R004816-AF88C42C	Downloads/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex	Downloads;MATH-ALLS-2	EXERCISE		IMP-DL-3CA1CB77F7-S018;IMP-M2-F08D4144EA-S018		YES	NEEDS_EDITORIAL_REVIEW
afa3c0d638420f518c0d4ccf140c758f5ded88639922f7a1ca84561e5798a975	SEM-AFA3C0D63842	IMP-DL-4DEBE28720-P002	2	IMP-DL-4DEBE28720-P002;IMP-M3-8E395763C8-P002	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
afc7a05a7e339d738b0b5ae7c27372b1d30291dc048a45040178741f497521ce	SEM-AFC7A05A7E33	IMP-DL-1068DBED71-P025	4	IMP-DL-1068DBED71-P025;IMP-DL-CAA415139D-P025;IMP-M3-F4E66B2919-P025;IMP-M3-FCB1647DD6-P025	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
afe5420d0d0166de173a7568c69ec431d7ec105752c2af05ed1d5ecd1d06202f	SEM-AFE5420D0D01	IMP-DL-E69AEC0DA9-P016	2	IMP-DL-E69AEC0DA9-P016;IMP-M2-BC23C57F39-P016	Downloads/merged_exercises_corrected (4).tex;MATH-ALLS-2/merged_exercises_corrected (4).tex	Downloads;MATH-ALLS-2	EXERCISE	3.2			NO	NEEDS_EDITORIAL_REVIEW
aff95a21be2050629f829da15316afac09aad5227ccb57338de9271da072485b	SEM-AFF95A21BE20	IMP-DL-35223EB1F7-R002990-AFF95A21	1	IMP-DL-35223EB1F7-R002990-AFF95A21	Downloads/theory-of-algebraic-topology-6.tex	Downloads	EXAMPLE	3			NO	NEEDS_EDITORIAL_REVIEW
b00df8aa63534a669adf785f2c3b9f3c65a7aa1c2adb15f7afc907e845046ad7	SEM-B00DF8AA6353	IMP-DL-6447F1B120-P005	1	IMP-DL-6447F1B120-P005	Downloads/theory-of-algebraic-topology-11.tex	Downloads	PROBLEM_ITEM		IMP-DL-6447F1B120-S003		YES	NEEDS_EDITORIAL_REVIEW
b023b74aac3dd08b6385e2771010d36830eea620ec8772ad9b313cd053c0c34c	SEM-B023B74AAC3D	IMP-DL-EAE0F59552-P012	2	IMP-DL-EAE0F59552-P012;IMP-M2-7EA9DA1D72-P012	Downloads/theory-of-analysis-topology.tex;MATH-ALLS-2/theory-of-analysis-topology.tex	Downloads;MATH-ALLS-2	PROBLEM	9			NO	NEEDS_EDITORIAL_REVIEW
b0360b43440a6bbbb87818ce0649c4a89f9ec7d6c40df65856a94a41f0745594	SEM-B0360B43440A	IMP-DL-3190BA882C-P011	2	IMP-DL-3190BA882C-P011;IMP-M3-CABB372599-P011	Downloads/theory-of-commutative-algebra-15.tex;MATH_ALLS-3/theory-of-commutative-algebra-15.tex	Downloads;MATH_ALLS-3	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b05bd8f966440c1092c248ef5eff8dc15133e4f42e52176e37d82a3c6c8aa352	SEM-B05BD8F96644	IMP-DL-18BC6F795C-P027	1	IMP-DL-18BC6F795C-P027	Downloads/theory-of-algebraic-topology-9.tex	Downloads	WORKED_EXAMPLE	9			NO	NEEDS_EDITORIAL_REVIEW
b07d25bfcc10d1977cc38d12744bae7d12b7181eea258b87a2204ae3edb474dd	SEM-B07D25BFCC10	IMP-DL-0A181AC273-P012	2	IMP-DL-0A181AC273-P012;IMP-M2-80AFB5AE64-P012	Downloads/theory-of-complex-analysis.tex;MATH-ALLS-2/theory-of-complex-analysis.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE	C			NO	NEEDS_EDITORIAL_REVIEW
b0860554a5d46c99b6aed19c7da7dbb400ea2548316b7c925b0ed8135c2164ba	SEM-B0860554A5D4	IMP-DL-A978FB3162-P097	1	IMP-DL-A978FB3162-P097	Downloads/theory-of-algebraic-topology-4.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b08b21b84ec2a6718094ee58a8c59fb6986926fcde55db4c2d636fe140c741ed	SEM-B08B21B84EC2	IMP-DL-3C59D9EE8B-P048	2	IMP-DL-3C59D9EE8B-P048;IMP-M3-D1A916E0DD-P048	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b0d070248ef6c7f76b024e6c0a1079c84b7040d0ff89dd1d5a0c087e74f1ad86	SEM-B0D070248EF6	IMP-DL-98972A6B93-P006	4	IMP-DL-98972A6B93-P006;IMP-DL-98972A6B93-R001719-B0D07024;IMP-M2-355EA0996F-P006;IMP-M2-355EA0996F-R001719-B0D07024	Downloads/theory-of-geometry-II.tex;MATH-ALLS-2/theory-of-geometry-II.tex	Downloads;MATH-ALLS-2	EXAMPLE;WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b0d7bdb08a8656ae0103a5c06602c2d40f2269913093568d5c7c754e9b99cbc0	SEM-B0D7BDB08A86	IMP-DL-D27460A55B-SPR003063-B0D7BDB0	1	IMP-DL-D27460A55B-SPR003063-B0D7BDB0	Downloads/theory-of-algebraic-geometry-5.tex	Downloads	PROBLEM				NO	NEEDS_EDITORIAL_REVIEW
b0de4fff192e60cc9afee97ba2f1f758426fc6702bdc0569e40feb004b886271	SEM-B0DE4FFF192E	IMP-DL-A978FB3162-P085	1	IMP-DL-A978FB3162-P085	Downloads/theory-of-algebraic-topology-4.tex	Downloads	WORKED_EXAMPLE	4			NO	NEEDS_EDITORIAL_REVIEW
b0fd08f1281f4839053336e1300a219ae9329b6e58957dc5c8cf7fb5e7db3f7a	SEM-B0FD08F1281F	IMP-DL-316AE183C3-P029	2	IMP-DL-316AE183C3-P029;IMP-M2-303BB87ACE-P029	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b10e3119e21c7afa345dc87421a7cee5708a0e22ef63311bce23a739383eae15	SEM-B10E3119E21C	IMP-DL-D18914CBBD-P048	2	IMP-DL-D18914CBBD-P048;IMP-M3-78B3C1B707-P048	Downloads/theory-of-commutative-algebra-11.tex;MATH_ALLS-3/theory-of-commutative-algebra-11.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	1			NO	NEEDS_EDITORIAL_REVIEW
b10f3e1d450eca8511ba8f0238b92dfd44b652068f4aa97174fb1969923771a3	SEM-B10F3E1D450E	IMP-DL-A978FB3162-P096	1	IMP-DL-A978FB3162-P096	Downloads/theory-of-algebraic-topology-4.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b11da12e5f03e810783a2cdc24ef48db9474dab86e9bd9c3a73940e2f23b6928	SEM-B11DA12E5F03	IMP-DL-3E276561C4-P021	2	IMP-DL-3E276561C4-P021;IMP-M3-AB2FCA292B-P021	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b16484449786677e3c8bd43844f5abe055603dc6081f502fcd52b518d80e2b49	SEM-B16484449786	IMP-DL-E532B44856-P002	2	IMP-DL-E532B44856-P002;IMP-M2-C037D998D4-P002	Downloads/theory-of-analysis-functions-II.tex;MATH-ALLS-2/theory-of-analysis-functions-II.tex	Downloads;MATH-ALLS-2	PROBLEM	2			NO	NEEDS_EDITORIAL_REVIEW
b16e50735ab84dfb628f6e5b8fe24a9b67a431522b0167cee2ec9b4aa147f9c3	SEM-B16E50735AB8	IMP-DL-0EB9CBD958-P027	2	IMP-DL-0EB9CBD958-P027;IMP-M2-F4C85D52DC-P027	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b17677234c1f1d6d79be8e017d292d6e89fac381e660bd9459ab67eb66af12e9	SEM-B17677234C1F	IMP-DL-35223EB1F7-P003	1	IMP-DL-35223EB1F7-P003	Downloads/theory-of-algebraic-topology-6.tex	Downloads	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b1b7f5a9e5a6a386139d4999648709f1a0cc2e0a04d2518e1a346381099ee861	SEM-B1B7F5A9E5A6	IMP-DL-D27460A55B-F2R001523-B1B7F5A9	1	IMP-DL-D27460A55B-F2R001523-B1B7F5A9	Downloads/theory-of-algebraic-geometry-5.tex	Downloads	EXAMPLE	3			NO	NEEDS_EDITORIAL_REVIEW
b1bece0de110a0a77db1e24d006c5cebd51da8914eed5e6870cff889b1c7b49b	SEM-B1BECE0DE110	IMP-DL-2E134BF207-P026	1	IMP-DL-2E134BF207-P026	Downloads/theory-of-algebraic-topology-5.tex	Downloads	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b1dc9cb11670d806e5c7fc0da2a463e6d23122b36fb1eff1a7fed2cf0303e2d3	SEM-B1DC9CB11670	IMP-DL-2370D81D66-P002	2	IMP-DL-2370D81D66-P002;IMP-M2-D036BAB254-P002	Downloads/theory-of-analysis-FD.tex;MATH-ALLS-2/theory-of-analysis-FD.tex	Downloads;MATH-ALLS-2	EXERCISE	1.1			NO	NEEDS_EDITORIAL_REVIEW
b1f4e100bd82af001a2d180cab844b9ff494493e146202f274af053ce8f84ae3	SEM-B1F4E100BD82	IMP-DL-316AE183C3-P042	2	IMP-DL-316AE183C3-P042;IMP-M2-303BB87ACE-P042	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b1f8c29e2c369d6a445d999bae31349f00a4d3067ee47c0d2f9eab1f975ef1a9	SEM-B1F8C29E2C36	IMP-DL-2E134BF207-F2R003704-B1F8C29E	1	IMP-DL-2E134BF207-F2R003704-B1F8C29E	Downloads/theory-of-algebraic-topology-5.tex	Downloads	EXAMPLE	4			NO	NEEDS_EDITORIAL_REVIEW
b2190cc90d73990e9808aecd6fe2bea83ce2df77309ad8ef534630adc023731a	SEM-B2190CC90D73	IMP-DL-14663C23F1-P001	2	IMP-DL-14663C23F1-P001;IMP-M2-155017A9AF-P001	Downloads/theory-of-geometry-III.tex;MATH-ALLS-2/theory-of-geometry-III.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b22f5708f2a09748570c74046da4a1b94e591f71764efcc8cc97457aa7262d07	SEM-B22F5708F2A0	IMP-DL-A978FB3162-P014	1	IMP-DL-A978FB3162-P014	Downloads/theory-of-algebraic-topology-4.tex	Downloads	WORKED_EXAMPLE	3			NO	NEEDS_EDITORIAL_REVIEW
b23bc1d6ed536d98f4eee5e275c72e7ee79491702af73fbc03187ad622290a81	SEM-B23BC1D6ED53	IMP-DL-0AC5ADA26C-P012	1	IMP-DL-0AC5ADA26C-P012	Downloads/theory-of-algebraic-topology-8.tex	Downloads	WORKED_EXAMPLE	2			NO	NEEDS_EDITORIAL_REVIEW
b2623f04445a6cdd730fc479c2d2ab21f5e7e54217600090d622697fa0b71d4e	SEM-B2623F04445A	IMP-DL-494D52343C-P009	4	IMP-DL-494D52343C-P009;IMP-DL-57AE2A96C2-P009;IMP-M3-53FA653D33-P009;IMP-M3-A9D1475E81-P009	Downloads/theory-of-commutative-algebra-7 - Copy.tex;Downloads/theory-of-commutative-algebra-7.tex;MATH_ALLS-3/theory-of-commutative-algebra-7 - Copy.tex;MATH_ALLS-3/theory-of-commutative-algebra-7.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	4			NO	NEEDS_EDITORIAL_REVIEW
b2aaaab6916c5272bd5a2ca649e4a28e116f0222015582ce02e4497b236281be	SEM-B2AAAAB6916C	IMP-DL-316AE183C3-P051	2	IMP-DL-316AE183C3-P051;IMP-M2-303BB87ACE-P051	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b2b266913a515e6d352f1348debcc38cea618cec69b1e994a5b14c7413414fa2	SEM-B2B266913A51	IMP-DL-0E3E7EC766-R002594-B2B26691	1	IMP-DL-0E3E7EC766-R002594-B2B26691	Downloads/theory-of-algebraic-geometry-1.tex	Downloads	EXAMPLE	11			NO	NEEDS_EDITORIAL_REVIEW
b2bb8047b44ba2c78bf0c63be3d1519607db34e63691719ac444e45b6bf8c4df	SEM-B2BB8047B44B	IMP-DL-D6E9B3BC73-PSR003218-B2BB8047	2	IMP-DL-D6E9B3BC73-PSR003218-B2BB8047;IMP-M3-422B74F85F-PSR003215-B2BB8047	Downloads/theory-of-algebraic-topology-1.tex;MATH_ALLS-3/theory-of-algebraic-topology-1.tex	Downloads;MATH_ALLS-3	PROBLEM	8	IMP-DL-D6E9B3BC73-S007;IMP-M3-422B74F85F-S007		YES	NEEDS_EDITORIAL_REVIEW
b2bdca378fb7ef6ae7a5fa5e54a0be03a1eafc305027665073b2d85347a08843	SEM-B2BDCA378FB7	IMP-DL-EAE0F59552-P002	2	IMP-DL-EAE0F59552-P002;IMP-M2-7EA9DA1D72-P002	Downloads/theory-of-analysis-topology.tex;MATH-ALLS-2/theory-of-analysis-topology.tex	Downloads;MATH-ALLS-2	PROBLEM	2	IMP-DL-EAE0F59552-S004;IMP-M2-7EA9DA1D72-S004		YES	NEEDS_EDITORIAL_REVIEW
b2d97037cd7abd64077aead5d0a34c0379d47531a96ca6bca33a49d04bf818e6	SEM-B2D97037CD7A	IMP-DL-A11279CC33-P030	2	IMP-DL-A11279CC33-P030;IMP-M3-73E0197CF3-P030	Downloads/theory-of-commutative-algebra-6.tex;MATH_ALLS-3/theory-of-commutative-algebra-6.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b2f3b56449c17ad1e20e299334982fe59a90504b2f555eb67f2a37b9bedc01e3	SEM-B2F3B56449C1	IMP-DL-4DEBE28720-P017	2	IMP-DL-4DEBE28720-P017;IMP-M3-8E395763C8-P017	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b2f52cedab21f710d32d78dc4d3b037749763a1071815315988b7703d7cd783f	SEM-B2F52CEDAB21	IMP-DL-3C59D9EE8B-P063	2	IMP-DL-3C59D9EE8B-P063;IMP-M3-D1A916E0DD-P063	Downloads/theory-of-commutative-algebra-5-professional-v2.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional-v2.tex	Downloads;MATH_ALLS-3	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b303421c63113f994313bac0f01768034caf872bf86ddcb4736cda5141ebce89	SEM-B303421C6311	IMP-DL-B7E3C22557-SPR002040-B303421C	1	IMP-DL-B7E3C22557-SPR002040-B303421C	Downloads/theory-of-algebraic-geometry-6.tex	Downloads	EXAMPLE	13.			NO	NEEDS_EDITORIAL_REVIEW
b34b502b943153f06556933a5dcdfa41489b63e5565c9a98d4bdb2d84683f651	SEM-B34B502B9431	IMP-DL-98972A6B93-R001668-B34B502B	2	IMP-DL-98972A6B93-R001668-B34B502B;IMP-M2-355EA0996F-R001668-B34B502B	Downloads/theory-of-geometry-II.tex;MATH-ALLS-2/theory-of-geometry-II.tex	Downloads;MATH-ALLS-2	PROBLEM	6			NO	NEEDS_EDITORIAL_REVIEW
b3664d5977ffda1387c10c99e7f2ed7acd4dab38e5bcd44017910d2fe3d00f8e	SEM-B3664D5977FF	IMP-DL-873C6F4098-P106	2	IMP-DL-873C6F4098-P106;IMP-M2-CFC28ED568-P106	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	Downloads;MATH-ALLS-2	PROBLEM	13			NO	NEEDS_EDITORIAL_REVIEW
b36ff5436553e4a55e6d50a601503b4dac90435b999deb99e901d3ef1b0994e4	SEM-B36FF5436553	IMP-DL-2370D81D66-P020	2	IMP-DL-2370D81D66-P020;IMP-M2-D036BAB254-P020	Downloads/theory-of-analysis-FD.tex;MATH-ALLS-2/theory-of-analysis-FD.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b390e68283fbd2ed487f14c17f2c21ab6b19c7e1d013902eb4765809d73e8951	SEM-B390E68283FB	IMP-DL-E88547CF67-P019	2	IMP-DL-E88547CF67-P019;IMP-M2-80D8AED0FF-P019	Downloads/theory-of-geometry-3.tex;MATH-ALLS-2/theory-of-geometry-3.tex	Downloads;MATH-ALLS-2	PROBLEM	6	IMP-DL-E88547CF67-S011;IMP-M2-80D8AED0FF-S011		YES	NEEDS_EDITORIAL_REVIEW
b3952ea9239c62f0e8bc03036abbc101a78f713be4dc89bacd882b27771e4d8c	SEM-B3952EA9239C	IMP-DL-FD5C2608DA-P004	2	IMP-DL-FD5C2608DA-P004;IMP-M3-F5BFB39338-P004	Downloads/theory-of-commutative-algebra-3.tex;MATH_ALLS-3/theory-of-commutative-algebra-3.tex	Downloads;MATH_ALLS-3	PROBLEM	7	IMP-DL-FD5C2608DA-S002;IMP-M3-F5BFB39338-S002		YES	NEEDS_EDITORIAL_REVIEW
b39b2c4fe9dcd33694686a1b0859a42ca0f7218765135d829e9b2fdeaaea9e81	SEM-B39B2C4FE9DC	IMP-DL-11EDF39EA7-P037	2	IMP-DL-11EDF39EA7-P037;IMP-M2-68556E3D88-P037	Downloads/theory-of-analysis-FD2.tex;MATH-ALLS-2/theory-of-analysis-FD2.tex	Downloads;MATH-ALLS-2	EXERCISE_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b3bca3d12ff4868a6227832f8d1f691d2f8e96574947b37c3e2cac93f7cb037d	SEM-B3BCA3D12FF4	IMP-DL-35223EB1F7-P016	2	IMP-DL-35223EB1F7-P016;IMP-DL-35223EB1F7-R002306-B3BCA3D1	Downloads/theory-of-algebraic-topology-6.tex	Downloads	EXAMPLE;WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b3bee64ba99380b0914f5b9a4d556026cb9a7d8ffc7812bb2f9fd3cf4effa9d8	SEM-B3BEE64BA993	IMP-DL-117191C0EC-P022	2	IMP-DL-117191C0EC-P022;IMP-M2-40A546CAA2-P022	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	Downloads;MATH-ALLS-2	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b3f0e3d2eca72d42f70f164da2881d77cce456249b91fc19f50ec732f961e315	SEM-B3F0E3D2ECA7	IMP-DL-4DEBE28720-P050	2	IMP-DL-4DEBE28720-P050;IMP-M3-8E395763C8-P050	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b3f90696b816889811b7c6d278ba632ffe0cbd9a50ee0ec9ea0ff38ad86662b3	SEM-B3F90696B816	IMP-DL-40E9B7EE44-R004127-B3F90696	2	IMP-DL-40E9B7EE44-R004127-B3F90696;IMP-M3-17140B7F4C-R004127-B3F90696	Downloads/theory-of-commutative-algebra-5-professional.tex;MATH_ALLS-3/theory-of-commutative-algebra-5-professional.tex	Downloads;MATH_ALLS-3	PROBLEM	14(c)			NO	NEEDS_EDITORIAL_REVIEW
b3faf09f032cef79d23a1642522ff35f880aa645079f93630fdfbd7513e6fc3c	SEM-B3FAF09F032C	IMP-DL-4DEBE28720-P067	2	IMP-DL-4DEBE28720-P067;IMP-M3-8E395763C8-P067	Downloads/theory-of-commutative-algebra-13.tex;MATH_ALLS-3/theory-of-commutative-algebra-13.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	8			NO	NEEDS_EDITORIAL_REVIEW
b408b298e9c29fa095f654c39db9f179540fb0c5b6522d741294098b473c50d1	SEM-B408B298E9C2	IMP-DL-1068DBED71-P009	4	IMP-DL-1068DBED71-P009;IMP-DL-CAA415139D-P009;IMP-M3-F4E66B2919-P009;IMP-M3-FCB1647DD6-P009	Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE				NO	NEEDS_EDITORIAL_REVIEW
b439d58d2b184f31454174599b49d8d215f13799ba2112e72856f82a5a76885f	SEM-B439D58D2B18	IMP-DL-494D52343C-P003	4	IMP-DL-494D52343C-P003;IMP-DL-57AE2A96C2-P003;IMP-M3-53FA653D33-P003;IMP-M3-A9D1475E81-P003	Downloads/theory-of-commutative-algebra-7 - Copy.tex;Downloads/theory-of-commutative-algebra-7.tex;MATH_ALLS-3/theory-of-commutative-algebra-7 - Copy.tex;MATH_ALLS-3/theory-of-commutative-algebra-7.tex	Downloads;MATH_ALLS-3	WORKED_EXAMPLE	2			NO	NEEDS_EDITORIAL_REVIEW
b44ca630248790808e5246dcf3a7401a1be619d1e937d9708d2e479d949ebadb	SEM-B44CA6302487	IMP-DL-D18914CBBD-R002270-B44CA630	2	IMP-DL-D18914CBBD-R002270-B44CA630;IMP-M3-78B3C1B707-R002270-B44CA630	Downloads/theory-of-commutative-algebra-11.tex;MATH_ALLS-3/theory-of-commutative-algebra-11.tex	Downloads;MATH_ALLS-3	EXAMPLE	3			NO	NEEDS_EDITORIAL_REVIEW
b451cb11dd762cc20cdcf82d8fd849bec57b327edefac9fe6cdf9189b0cbb75e	SEM-B451CB11DD76	IMP-DL-C3DACFE8A7-P006	1	IMP-DL-C3DACFE8A7-P006	Downloads/theory-of-algebraic-geometry-7.tex	Downloads	WORKED_EXAMPLE	6.			NO	NEEDS_EDITORIAL_REVIEW
b472dfc74346b2fc28d1c38d70bee4b8e96992f2129099cc591766690e2a41b1	SEM-B472DFC74346	IMP-DL-A470D9BACB-P003	2	IMP-DL-A470D9BACB-P003;IMP-M2-2850FB9A8A-P003	Downloads/theory-of-geometry-1.tex;MATH-ALLS-2/theory-of-geometry-1.tex	Downloads;MATH-ALLS-2	PROBLEM_ITEM				NO	NEEDS_EDITORIAL_REVIEW
b4749e4c0dd33ff51523e8d56ba4867a76190e8885dd2d02ae14bf00ba4ba52a	SEM-B4749E4C0DD3	IMP-DL-E1F1BB4192-R004635-B4749E4C	2	IMP-DL-E1F1BB4192-R004635-B4749E4C;IMP-M3-0D398C7F27-R004635-B4749E4C	Downloads/theory-of-commutative-algebra-5.tex;MATH_ALLS-3/theory-of-commutative-algebra-5.tex	Downloads;MATH_ALLS-3	PROBLEM	11			NO	NEEDS_EDITORIAL_REVIEW
