volume	asset	sha256	classification	canonical_target	evidence	action
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_03.tex	9a93819f84e3c603aab38038d52190527d2140ee262ece410241ede3c4185408	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_04.tex	88622d7bb5d6ab3c8424f4e418515859f12484aeabad43450ec3c5e86ab2537a	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_05.tex	bce2f49662057816c2a3993d7e299096a841c4c4632df9692f0fddbd0cc99f75	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_06.tex	53c044c264a92a31146a6b7ce0c7a643800adaffd3974f8f5d7500af27b95dfe	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_07.tex	fab52df192710b98894e5f42a3fcf94e89ba4b47cda67a2b377a57ef4edb002b	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_08.tex	7ae39b3efa5f604d638d02aa6be953fc2cd9823db9e9b7fb9800a485429c1afc	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_09.tex	37e62ae4fc99482ef51acc71b754ad9d176b4c934ffcca326a7ddb0bccef822d	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_09.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_10.tex	d87a7053b6410b619b8d565ed8e8c6c7ff9b4c2bedeaed71f3ed0b7052d433a7	USED	books/vol06_algebraic_geometry/chapters/ch31_codimension/figures/figure_10.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_01.tex	8c58e84d9d8ffff18b04d1c75cc257a0affa7e1c996a08ef89677605cd919e27	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_02.tex	2016b79fafce1307901ba27dad023b3fc099404743b69a97bad99b5e81693331	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_03.tex	5591d8a5730951a4afbe2059f8a554f45feeadada0d7054bd3979969b6d6d9ed	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_04.tex	5f3a8ab7d4acd1ce30c1ddab2dfb679b36bbc99c453705c2d70bea171d853f05	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_05.tex	f8ecafb7ba070c8fc51cd457dfbb603fb87d968d7896989603ce3ed587c10c27	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_06.tex	0f5932c38d025a6826dcd50627e336b4cd582208b5dacbb13e6c309ddfba8eb1	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_07.tex	17861f8ffaed057118571ffcdda4bcc0899ec30fd10480823a0c4c97c00bb27f	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_08.tex	0adb9eb61e0f0f17d4e911e4ee80179bb2f5a876d8720e790adafc0368d89366	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_09.tex	3ea65b92bfeb39786e3635548989c6b8b7abd860eb64f3b3bedf8b696abdda1d	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_09.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_10.tex	7acfc23623ca10b41abf0c0537816e7d8cffbb718f500b97972a88effa78cc36	USED	books/vol06_algebraic_geometry/chapters/ch32_tangent_spaces_and_local_geometry/figures/figure_10.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_01.tex	316230f5feb75dcee176a35737294310af9f912d90d97c7c0d27a1346b2ffd7b	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_02.tex	0d209e161e35480609c965d67bce7fa1f9725751eed7081036b78217e9b8d445	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_03.tex	cc0f3eadc47af41fe32d3dd6c54a0f12a8eb152d9c7e76492612db619e1ae086	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_04.tex	d6f48557a16350ba28334f4ec917e04f6e11f2841d9b081f7d7a8fbb7ac9699f	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_05.tex	e33608906624f0b58e5d9e869eb29a159e492cb9774b19c89153148a7a41d140	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_06.tex	1abd685177a372aab383d37135ecef5b9e1d7ad14051c7fd1f0fb2d48dd8a3f4	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_07.tex	49de9ca06351e70fccd0c9b0de1938ffe533faf85a9d80769badf6bfc5e74ec3	USED	books/vol06_algebraic_geometry/chapters/ch33_o_x_modules_quasicoherent/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_01.tex	2afd5f2566b79dc2edf296c8dce3a813ca4607048ca4b5072fc85e878bea114e	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_02.tex	97afc881eb3829dac969cbe2011318a489a722e9def22e638da99f0333d780e6	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_03.tex	2aa0522705d186a5dce4a9ef22010b3ec96eef8ca5d4d58f3b72fedbe3fec772	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_04.tex	11f61e4efaeb2010e3364df1fd326730b2313263fadb3baf60c0b4d024667ece	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_05.tex	63bf93c08ae082c1c6b0a3a027faefb7d26f2b669df2502db3f1177e3d8b8676	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_06.tex	3ddcdc5abe8d6edb63cb8c51b286111b76d6a71b686133c66cc15dec953d848c	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_07.tex	772e061960cae8c631b4ee1c06c7b3355a9940dc2d60f7290265c9462dd86533	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_08.tex	7a1cfee054d94d6a3205d9b2f1acc837a37d614c9e12faad8da43ff2cd259695	USED	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_01.tex	06230aa84bf64b2c4bceffb3af69b7a30106446b9f81873c218085d905c19610	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_02.tex	88d216bf46a4b840c28ed5545b806ea7e4f4f6b4c4a566e5e601ba6d0b4513a2	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_03.tex	79db04477452e98acfc3da00ea332f0ae31eacab623e4e3f15aa0d945d74fa55	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_04.tex	942aede15c759c511753d63bb4fdd850609aa8c7e038d53b7146b5968dae2315	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_05.tex	a5df6c6271e99cff8ff416db801100cfda63ae6d3c710a1023f431e64f1603f2	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_06.tex	8bf314bcc8e7f435bafce2d072d8f29c1b0589aa3480e2ca238031231c14cc9a	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_07.tex	c6d3ab2cb48160d5b39a10253e110cc3192d3b39694cd4de48d62833a6536e2a	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_08.tex	3f943a48f22f40a81ff12002ffbd5f74ff59ae4eebcea5e8ba6d587eba77dbb0	USED	books/vol06_algebraic_geometry/chapters/ch35_proj/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_01.tex	d814be6bdd09059ce0bde7b568f32197a6f07b0b4691bd8f8c86c2643227cf2b	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_01.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_02.tex	1457d47399574b149a624549fc8da361f653e311c269f093d120d1b50e0a4a1a	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_02.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_03.tex	7297521f5d992b7128f8b52e6479db24a0e890de60ec4ee7172cf21dc6132b75	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_03.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_04.tex	7686c208fb50a33a157d5c69b1bb27a46ccbd86750fc9f09d14819a6cecdafe7	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_04.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_05.tex	0e628b436a0c4f1cc654b671dabfc3d7c3d46518f70b9e53faf564bed3c9df4c	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_05.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_06.tex	b0878e2b83a6854a8901d9ca39ee15092824637fe6748b51b0a254092057b5b8	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_06.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_07.tex	be71f232eebc1c61792edef5f61212dd3d90a1ce5e5f1bff89dd312eb185526e	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_07.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/ch36_projective_space/figures/figure_08.tex	d4c72d385460c4e953af1405e6225fa1ae0a69083f5d14e84f92f370846313c0	DUPLICATE	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_08.tex	byte-identical to a canonical used asset	review for later figure-specific commit; do not delete in audit commit
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_01.tex	d814be6bdd09059ce0bde7b568f32197a6f07b0b4691bd8f8c86c2643227cf2b	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_02.tex	1457d47399574b149a624549fc8da361f653e311c269f093d120d1b50e0a4a1a	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_03.tex	7297521f5d992b7128f8b52e6479db24a0e890de60ec4ee7172cf21dc6132b75	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_04.tex	7686c208fb50a33a157d5c69b1bb27a46ccbd86750fc9f09d14819a6cecdafe7	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_05.tex	0e628b436a0c4f1cc654b671dabfc3d7c3d46518f70b9e53faf564bed3c9df4c	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_06.tex	b0878e2b83a6854a8901d9ca39ee15092824637fe6748b51b0a254092057b5b8	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_07.tex	be71f232eebc1c61792edef5f61212dd3d90a1ce5e5f1bff89dd312eb185526e	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_08.tex	d4c72d385460c4e953af1405e6225fa1ae0a69083f5d14e84f92f370846313c0	USED	books/vol06_algebraic_geometry/chapters/ch36_projective_space/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_01.tex	fa0b0b3ffd5e97edad37b312f526c66ed711ab44df57cf0d562975aab3a7a269	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_02.tex	281ad4ee01d9df2e3552e02c67b46fb6894701399a0d49ee764325e544637512	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_03.tex	9a3553bb2f6179cbd08612f3a3516a4396dd667af786ce9916c154fd231ff5d2	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_04.tex	2d9a73ebfb75d28562473ef99e85efce96cdc3643b3c7ad92a56d04c005d21d0	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_05.tex	e30bc22ebbf405b408baadd40e9a3548d6edb277bc70fc7e284d846e375b1dc7	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_06.tex	400ca9e6e89a3403fcfd1f78f861f9f1c1703a3312c3b10ee5dc336f3695c837	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_07.tex	730675f12737c63a30f73d3f30904ac2d4255cf7538727b57f0606cd55d161b1	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_08.tex	fd558a479db1cf320cf021171225be0a0b6e3d0c393ea07fa962f31a5fe70528	USED	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_01.tex	6990d6c05bc0d467ac44a3f8ecf7d92d6d9aa327abafa489d759f2b3da34239e	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_02.tex	7bb49a11caef5301426975159059f5421b4683d417fd64507118db86db9c02f3	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_03.tex	fcab60c61b05f466c752dc8f6c1991c40b50e0dc2897f9f008e35706b6b7ac3e	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_04.tex	5df5fb70f6719676f48b2116e1cea1b7cb3b7d86a999a589be5b552d371aae0f	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_05.tex	8100862764bc8a002c74a8f977f5a820d4be24b87c25f3c0ef8ef991cb01656a	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_06.tex	c600cb1f58469a911dff9969092f941e4f3eb5bc55eb890cc3e05ad3aed130ee	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_07.tex	7f269552f6823f0bdd90675c100798426c916f3b5be1e8b96fedbbb17cad227d	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_08.tex	e630797810f62387fcb5305884b25c2221e4c39fda78697589a0a2e2ef1840ac	USED	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_01.tex	6396d08eac62eb6d38f633c73d07ae60535ed5c5da52cd22809d2b83da5f534c	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_02.tex	e852c896b1f28967eea4924c52ce1dd649d7b922a2dd2a2b1f7311b86c93af4a	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_03.tex	fe5595549b2f473e0d3c132f569656d3cd8bdea4382a0fc8c7fac909f1afb642	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_04.tex	375939db2370336dbba67b19851768d516992f32470cb77e8816bea1cb19a052	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_05.tex	009149ea8d08a51e08104d54acb6d134fd1af3a59771903777f5c369386e9e10	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_06.tex	5119960db66c9a845383e0b26f84118b9101968a675f2084720edf663137eedc	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_07.tex	7ab54891c02dd8ece1e77e9f626f9c8bbf1b18eb056491e46482008106269d7f	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_08.tex	47ea2894c9d5f690f6e16373b579587eef8a358ca1250df120066414b4c14e11	USED	books/vol06_algebraic_geometry/chapters/ch39_weil_divisors/figures/figure_08.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_01.tex	a95eddaddfae38471e1c43c798982a021b8188899468d9432d7ab85e74be8c66	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_01.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_02.tex	3f7a5592ece72ac7e6bbce41f3dbba55c6719b6319d9646d55040a9341d2006e	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_02.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_03.tex	29355ec7a398661c57cecf6d903081861a80b0c3e7577d4e13c02e5e6ebe7b70	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_03.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_04.tex	8a099065ad5f9105bca59fd85347351cc32f7005ddac1378d6f1a07760dd4741	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_04.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_05.tex	b676fd0762ecf832312d288596376dffdf1e8e745e46425bec3f00f51d76ab32	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_05.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_06.tex	5582dbf632240ac51dfb8174b49cf4ec3ec74a9e7faff073b344e559b97c0481	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_06.tex	reachable from the canonical volume TeX dependency graph	retain
VI	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_07.tex	0c5fcb3339e8582ab956482646b5c3cee17c0c4eda39576eecbb9cc0fe17866d	USED	books/vol06_algebraic_geometry/chapters/ch40_cartier_divisors/figures/figure_07.tex	reachable from the canonical volume TeX dependency graph	retain
