path,repository_status,canonical_file,classification_tags,documentclass,build_status,sha256,structural_sha256,line_count,duplicate_groups,parent_count,child_count,label_count,reference_count,unresolved_reference_count,decision_rationale,confidence,selection_scope
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig19_moving_reference_frame.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig19_moving_reference_frame.tex,chapter;diagrams;duplicate,,not_attempted,4fbe973560ef515027380c2619f029c26cee826d1e953a6c8b76e00e15a5f3c0,cb96486a52acbcbba55cd8a4d6af832cfa84a2d378a0d860cbf1725638d2defa,16,exact-270;structural-542,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig20_galilean_transformation.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig20_galilean_transformation.tex,chapter;diagrams;duplicate,,not_attempted,6af6e35cc07002d30449023ffe55399d2824e6c67a9c22507e2352427a5c7508,01c131aa1d3dd4582b0b8978dfb3bc26bf3b6cd0973f78fa435ff7e5c24fa62f,16,exact-346;structural-9,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig21_piecewise_motion.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig21_piecewise_motion.tex,chapter;diagrams;duplicate,,not_attempted,3f82191c6b057d4b6511bb4e43ad53190c679d849acdfd65c6e91e758223b1ae,794f98e820daa48c825c133cf7cb0d1ef690ab578939eacc94594df1525cf9a0,16,exact-212;structural-340,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig22_position_velocity_acceleration_graphs.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig22_position_velocity_acceleration_graphs.tex,chapter;diagrams;duplicate,,not_attempted,c786702f951a32bd29bac2b23a5ed06232e4d0ffdeb44e3a05eb8af680f59b8a,9a5ba30eab2b2a99ce2ab27501db037dd9b60ce6b871e098dc63663a8204bada,16,exact-617;structural-417,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig23_multiple_trajectories.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig23_multiple_trajectories.tex,chapter;diagrams;duplicate,,not_attempted,a5630c438348a24739d98ff7f7fd642e020a7ade9f5a0e219ba38d46fbe09658,40c7b53afbc13198c5c7ceb7287bb9b0505bfd18e61035531e32a8537c33c9d7,16,exact-528;structural-178,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig24_phase_space_preview.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig24_phase_space_preview.tex,chapter;diagrams;duplicate,,not_attempted,8fdfed37cf56ba570a3fd17875a324762dd295f4ece8b6dcb5d3fa3da5486c99,5d028301183f2534b308bdb4d1f47d5e4d6cf1c66408c21cb74944e53bcecc36,16,exact-456;structural-250,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/fig25_worldline_preview.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/fig25_worldline_preview.tex,chapter;diagrams;duplicate,,not_attempted,78fed775c6f8bafc685f521c4ead54ca6ca4c9b92dafbbb7e4d1704b224cde51,d3685ef19b7516c670e86dcddf123bce374320d9f0251e0b4df1f69a62868a22,16,exact-384;structural-566,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_01_what_is_motion.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_01_what_is_motion.tex,chapter;duplicate;section,,not_attempted,4131c71776485aefa65eb1754245cbdb0aeb4c45c9a857240837a81fd59fc2a8,5d7570aa5b4e2de77597a0f6b0f06f43b1a0fc355d65cb0774689c3ec735280e,57,exact-218;structural-251,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_02_time.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_02_time.tex,chapter;duplicate;section,,not_attempted,61a6ebdd6fed74e46e0ad9e67c5e943d4435c81b5a81b989d8dd02ec4f318790,9af86e8eba5c5c3decf3d8ea6b24e54017858471b314474d0e7bfb1f36062da4,32,exact-323;structural-422,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_03_functions.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_03_functions.tex,chapter;duplicate;section,,not_attempted,9a7f50f9aca23eaccdd932d39f2518c8c975ccf25cfbc3fd6057978bab9ffdf5,0ee07104d84c09f08e14c2fac2ae4d97924743d8ced44d77e96940be61b48704,38,exact-495;structural-48,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_04_trajectory.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_04_trajectory.tex,chapter;duplicate;section,,not_attempted,4adabad9a7b834d3b7de24eca6441bff9093d3cb81028bdb906ca039bc180560,b2cf44acdcb1e7e249adb6d3b2f5bba743e4fa9624818073b4d7b3466dc1890e,20,exact-247;structural-483,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_05_average_velocity.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_05_average_velocity.tex,chapter;duplicate;section,,not_attempted,846a6a73ce110312f574c992535d91ff7656d0690af5569b5c48e6849854f231,b3047f5e71c7d6c2fc961fb4aadd8b513a7e2d62fa84d3f8ce3f508b10dda128,42,exact-414;structural-484,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_06_instantaneous_velocity.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_06_instantaneous_velocity.tex,chapter;duplicate;section,,not_attempted,feadaf054e3b59df5298a0d2664894125e80ff27762888d1ef3db7664654e2e8,67ef2f8c2afc6491676c5316c47a4e0b15e53a611e366baad84819652e5b973d,50,exact-794;structural-285,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_07_speed.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_07_speed.tex,chapter;duplicate;section,,not_attempted,59be94d531a34e4c782207026b9686b093aa9a811aea910eb66709fa6a52a978,785a753959a8f660f448bd7413b92a630986d837a90b26d47b11ddb32cdd8a60,32,exact-298;structural-336,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_08_acceleration.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_08_acceleration.tex,chapter;duplicate;section,,not_attempted,4cc2f0c5be8af02d5886e4a788704aee448b3acf1f975687fcacbbb3cab1fea8,927a339b3707afe5b1da54a7d2b607c674f921fa8212e3399782df685d8b7d9e,48,exact-255;structural-395,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_09_dot_notation.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_09_dot_notation.tex,chapter;duplicate;section,,not_attempted,377cc71895c43a44e705c50d2afd702bc0402557c2ae182894ea6b1b49a87c48,ee73b450e2dba8a38af2fc4f5b77d342a02e0c6907df74994b60e56dee101f4d,53,exact-185;structural-629,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_10_uniform_circular_motion.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_10_uniform_circular_motion.tex,chapter;diagrams;duplicate;section,,not_attempted,74f0b394ac10f818e70790649a68b25c69613b1dae65214ee5414ed43fe29cad,8ed3c83163e74d794f0b9e761045760ede856087cd5727cdc5cf8997ac5f162c,88,exact-376;structural-388,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_11_motion_as_parametric_curves.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_11_motion_as_parametric_curves.tex,chapter;duplicate;section,,not_attempted,952a0fe2a7f75e9281ec7f961a2934e3884c61c156ea9db5265a7cd250c95473,eb5e53c2a69393bb44e4a0329279db8220655073f3a0ec39fbb263b50cbf5269,25,exact-476;structural-620,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_12_connection_to_future_chapters.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_12_connection_to_future_chapters.tex,chapter;duplicate;section,,not_attempted,48b4a0a6a5b6e14c67b9e97ffdca5b64ee6f70b4eaa88b0213b904447ce672fc,eca392757420e84f3a968af89aeec64b1eb1e7e98497c59e571493220c634d09,38,exact-240;structural-623,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter08_motion/sections/8_13_summary.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter04_motion/sections/4_13_summary.tex,chapter;duplicate;section,,not_attempted,6c374ce61e6fa298658c6ab5b98f6f1ac3577cd006189fa3da54989099e91192,8d128ea4dd668c4097b000e8931bed83360d1884e57fb41af7dea5acf55ffadb,114,exact-353;structural-386,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/chapter09.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/chapter09.tex,chapter;duplicate,,not_attempted,e1074fb08b5737564bf29edd7ae84850c8ff39f870313c58dd245bb0e22c652d,80d71213f960a3205ad6482a2576ec5abbcae0b862a139096d6077166cb89720,47,exact-694;structural-356,0,13,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig01_force_vector.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig01_force_vector.tex,chapter;diagrams;duplicate,,not_attempted,c0904f340d82be36f11c7726d869e64ebf6a8e78d4502770b883bf763e260903,9af9fe3136da31867f96bac7380d6533149df75e327f01f44f1a4817eb2b3893,16,exact-596;structural-423,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig02_free_body_horizontal.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig02_free_body_horizontal.tex,chapter;diagrams;duplicate,,not_attempted,b847bce6bec2cb86d5f6a537384156ecc985690a4fd99623ee20b71cffe6f71b,00cfe608d780eaf59f32b9dec7b8445484c06adefe0980ce95671a0b304e17f9,15,exact-568;structural-4,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig03_free_body_incline.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig03_free_body_incline.tex,chapter;diagrams;duplicate,,not_attempted,665e2f77ab8907f71658fffb49055b07c38f24417c4d21bb9bc3456a9a1420ca,cbd81d1861b7e8f07e77bb66d4e9ba0862c30c4b44e57ec657c04d18877733dc,16,exact-332;structural-543,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig04_normal_force.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig04_normal_force.tex,chapter;diagrams;duplicate,,not_attempted,d51ebe0c99aa99199b833d4a69133e1f87b0b7e10e74e7a6083887cf20ef57b4,c4a080922d8283210dad54bbfd3134216325c0d6dabef32778571f78e114a7ee,16,exact-664;structural-528,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig05_static_friction.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig05_static_friction.tex,chapter;diagrams;duplicate,,not_attempted,23ba8c317408783369e1f4dd79edc915d4b025db8400c042444d41e3837ac844,664445d366fb89a57759ecbee62b92b83d8ea953581564366ac9f1a702ba3817,16,exact-123;structural-280,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig06_kinetic_friction.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig06_kinetic_friction.tex,chapter;diagrams;duplicate,,not_attempted,f9cbf3c51947d571872c8c0e9dd3cde471556e5015eecef409aedf2dfc0ec47a,226ec1e3561ef9594ae8354ce452b9221da21c6597161ff7f2984ca3e28f57cc,16,exact-776;structural-89,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig07_spring_force.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig07_spring_force.tex,chapter;diagrams;duplicate,,not_attempted,00881226885604522a11456a48ead14049e25b7093f04235fffdd4afd821e198,a7cc01006d360770fe815e2bf6ab63ebaeed142ccd17bb929f26ef3c5e650b1b,16,exact-1;structural-453,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig08_hooke_law_graph.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig08_hooke_law_graph.tex,chapter;diagrams;duplicate,,not_attempted,bfc511036632185d71d05b44aead10620f025a37bc5adc07406606ec11034b32,6c0747a98254be2787c67b3a815c9e6aa60a9a6019e8fd2fccfae72dc3b69288,16,exact-593;structural-303,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig09_pulley_single.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig09_pulley_single.tex,chapter;diagrams;duplicate,,not_attempted,ea751a08e1b4d39d2e243aa481a682553cee2a6258974e8aceedcd35a80c1fdf,275e283e6eedcd9a5265541118e2f666269997a23710b024bb2ba4d6952c74a1,16,exact-726;structural-104,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig10_pulley_atwood.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig10_pulley_atwood.tex,chapter;diagrams;duplicate,,not_attempted,0fe70804626093ded5591c039a95aa197aad94dee8fc2352288d0c94d4829f57,5d940d8f6a7b98d44df2d149e1478a92e1d9ff692a532457a4c43a62a9aed65b,16,exact-46;structural-253,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig11_tension_multiple_ropes.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig11_tension_multiple_ropes.tex,chapter;diagrams;duplicate,,not_attempted,fb980bed9e85eff9378622b74995f8a27a381830edcc11296c00e8e4e76403a4,836cdd09153c3d569dad524548dfff436b3fd7af73a18dc7d123d6a1a03c6ed5,16,exact-784;structural-362,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig12_circular_dynamics.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig12_circular_dynamics.tex,chapter;diagrams;duplicate,,not_attempted,14e50fc6c332ba67e0a695771727419477a60dfc67add2f271464f790148f7ef,bbec4c478dc24baf81887b0a2cfd354a6291fb65cd8bccc51b4ebcdc2f33efef,16,exact-62;structural-505,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig13_banked_curve.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig13_banked_curve.tex,chapter;diagrams;duplicate,,not_attempted,fc0e3b028a4b9fa93bb7a44ed6fefb32098f2c95df49a1e0e34474cc69de268e,78b45480d8aacd78216dddd1e74f50de8d21e1b2b9f82f5a5c577cb78b363687,16,exact-786;structural-338,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig14_universal_gravitation.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig14_universal_gravitation.tex,chapter;diagrams;duplicate,,not_attempted,017205f5e55f0751b9c01ec4de733979d2c267c614a8701538aec021d0119466,5b9650917176c9c276f36e9aa4024593a00f6377ebf7e734d44854359be478f9,16,exact-6;structural-242,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig15_weight_vs_mass.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig15_weight_vs_mass.tex,chapter;diagrams;duplicate,,not_attempted,e05db7312738cacb1421f020ebb90db62702e2cb77abae15172b99e88513a615,93d6b8f300e2bfe1fbfd2f856a4b30d4926589f292bfdc8f46bb8b768c5bb010,16,exact-693;structural-399,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig16_momentum_vector.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig16_momentum_vector.tex,chapter;diagrams;duplicate,,not_attempted,5c37278f8c986f76b9c1de4b6563479804c8b0c76945cc135abc51b950a00af2,f4f63f2ba8b7ab0be2559327091a4b421c6c8419676f047a338c39a97392830f,16,exact-307;structural-648,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig17_impulse_area.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig17_impulse_area.tex,chapter;diagrams;duplicate,,not_attempted,a4961444ffde0bec7af04b4434c69e312b9b911bede56f664bb36e5bcd9e81ba,ec40a0dd4d0547420d2e6a951237c58f1e752fcd910ae0398c789a61d2146164,16,exact-526;structural-621,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig18_elastic_collision.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig18_elastic_collision.tex,chapter;diagrams;duplicate,,not_attempted,4eb5f9978f43d8cc6ed6244a3ce8081e77a419be79626a64428816ba8d1990ce,7ac797ee119a5bd9876c4329696360f42d9aae3d72ad1c415d3f27ecc368d890,16,exact-268;structural-344,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part02_classical_physics_foundations/chapter09_newtonian_mechanics/fig19_inelastic_collision.tex,IMPORT,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/source_archives/PR-BOOK-10.0_active_before_exact_plan/chapters/chapter05_newtonian_mechanics/fig19_inelastic_collision.tex,chapter;diagrams;duplicate,,not_attempted,4bdea75c96048607d5faf9ff23f7b71ed1bf5898265b5735b17b3d6943b3a0aa,666a91208c215588ba0a62919e06dccaa5203ad0a837b285dd3d050ad4eeff79,16,exact-252;structural-281,0,0,0,0,0,raw imported/historical source outside canonical tree,high,repository-wide classification
