record_type	source_file	source_block_id	source_instance	source_kind	source_title	destination	canonical_target	target_kind	classification	method	score	paired_solution	notes
CANONICAL_ADDITION						VIII/24	prob:viii24-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-21	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/24	prob:viii24-22	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch24_mapping_cones_of_chain_maps/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	exr:viii25-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-21	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-22	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-23	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/25	prob:viii25-24	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch25_homology_with_coefficients/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-18	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-19	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-20	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-21	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-22	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-23	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	exr:viii26-24	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-01	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-02	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-03	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-04	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-05	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-06	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-07	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-08	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-09	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-10	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-11	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-12	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-13	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-14	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-15	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-16	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-17	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-18	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-19	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-20	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-21	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/26	prob:viii26-22	problem	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch26_the_universal_coefficient_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-01	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-02	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-03	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-04	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-05	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-06	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-07	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-08	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-09	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-10	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-11	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-12	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-13	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-14	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-15	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-16	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
CANONICAL_ADDITION						VIII/27	exr:viii27-17	exercise	CANONICAL_ADDITION_NOT_LEGACY	EXPLICIT_ADDITION		YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex
