destination	target_id	kind	title	paired_solution	path	legacy_targeted
VIII/27	prob:viii27-08	problem	RP2 product Tor	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-09	problem	RP2 product H2	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-10	problem	Moore gcd	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-11	problem	Field Kunneth	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-12	problem	Betti convolution	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-13	problem	Euler product	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-14	problem	Cross product	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-15	problem	Naturality	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-16	problem	Nonnatural split	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-17	problem	Reduced product	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-18	problem	Eilenberg--Zilber	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-19	problem	Koszul sign	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-20	problem	Product cells	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-21	problem	Two streams	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-22	problem	Bridge	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-23	problem	Final principle	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/27	prob:viii27-24	problem	Comparison with UCT	YES	books/vol08_algebraic_topology/chapters/ch27_products_and_the_k_nneth_theorem/chapter.tex	NO
VIII/28	def:viii28-cochains	definition	Cochain group	NO	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	def:viii28-coboundary	definition	Coboundary operator	NO	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	def:viii28-cocycles	definition	z n c g b n c g im elements of z n are	NO	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	def:viii28-cohomology	definition	Cohomology	NO	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	thm:viii28-functoriality	theorem	Functoriality	NO	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	def:viii28-relative	definition	Relative cohomology	NO	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-01	exercise	exercise 1	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-02	exercise	exercise 2	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-03	exercise	exercise 3	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-04	exercise	exercise 4	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-05	exercise	exercise 5	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-06	exercise	exercise 6	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-07	exercise	exercise 7	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-08	exercise	exercise 8	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-09	exercise	exercise 9	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-10	exercise	exercise 10	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-11	exercise	exercise 11	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-12	exercise	exercise 12	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-13	exercise	exercise 13	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-14	exercise	exercise 14	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-15	exercise	exercise 15	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-16	exercise	exercise 16	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-17	exercise	exercise 17	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-18	exercise	exercise 18	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-19	exercise	exercise 19	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-20	exercise	exercise 20	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-21	exercise	exercise 21	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-22	exercise	exercise 22	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-23	exercise	exercise 23	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	exr:viii28-24	exercise	exercise 24	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-01	problem	Coboundary squared	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-02	problem	Contravariance	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-03	problem	H0	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-04	problem	Sphere	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-05	problem	Kronecker	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-06	problem	Circle generator	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-07	problem	Torus H1	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-08	problem	RP2 H2	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-09	problem	RP2 H1	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-10	problem	Relative disk	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-11	problem	Annulus pair	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-12	problem	Connecting map	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-13	problem	Cellular cochains	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-14	problem	Finite graph	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-15	problem	Moore cohomology	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-16	problem	Free case	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-17	problem	Homotopy	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-18	problem	Reduced	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-19	problem	Coefficient field	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	prob:viii28-20	problem	SVG annulus	YES	books/vol08_algebraic_topology/chapters/ch28_cohomology/chapter.tex	NO
VIII/28	VISUAL:books/vol08_algebraic_topology/figures/ch28/ch28_annulus_connecting.svg	visual	ch28 annulus connecting	N/A	books/vol08_algebraic_topology/figures/ch28/ch28_annulus_connecting.svg	YES
VIII/28	VISUAL:books/vol08_algebraic_topology/figures/ch28/ch28_chain_cochain_duality.svg	visual	ch28 chain cochain duality	N/A	books/vol08_algebraic_topology/figures/ch28/ch28_chain_cochain_duality.svg	NO
VIII/29	def:viii29-cup	definition	Cup product	NO	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	thm:viii29-leibniz	theorem	Coboundary derivation rule	NO	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	def:viii29-ring	definition	Cohomology ring	NO	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	thm:viii29-naturality	theorem	Naturality	NO	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	thm:viii29-graded-comm	theorem	Graded commutativity	NO	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-01	exercise	exercise 1	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-02	exercise	exercise 2	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-03	exercise	exercise 3	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-04	exercise	exercise 4	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-05	exercise	exercise 5	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-06	exercise	exercise 6	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-07	exercise	exercise 7	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-08	exercise	exercise 8	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-09	exercise	exercise 9	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-10	exercise	exercise 10	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-11	exercise	exercise 11	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-12	exercise	exercise 12	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-13	exercise	exercise 13	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-14	exercise	exercise 14	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-15	exercise	exercise 15	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-16	exercise	exercise 16	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-17	exercise	exercise 17	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-18	exercise	exercise 18	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-19	exercise	exercise 19	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-20	exercise	exercise 20	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-21	exercise	exercise 21	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-22	exercise	exercise 22	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-23	exercise	exercise 23	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	exr:viii29-24	exercise	exercise 24	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-01	problem	Leibniz	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-02	problem	Naturality	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-03	problem	Odd square	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-04	problem	Circle	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-05	problem	Torus	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-06	problem	Three-torus	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-07	problem	Top torus class	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-08	problem	RP2 mod2	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-09	problem	RP3 mod2	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-10	problem	Wedge versus torus	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-11	problem	Diagonal	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-12	problem	Ring map obstruction	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-13	problem	Cup length	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-14	problem	Characteristic two	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-15	problem	Sphere	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-16	problem	Relative product	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-17	problem	Pairing	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-18	problem	Product vs additive	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-19	problem	SVG torus	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-20	problem	Bridge	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-21	problem	Override provenance	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	prob:viii29-22	problem	Final principle	YES	books/vol08_algebraic_topology/chapters/ch29_cup_products/chapter.tex	NO
VIII/29	VISUAL:books/vol08_algebraic_topology/figures/ch29/ch29_cup_diagonal.svg	visual	ch29 cup diagonal	N/A	books/vol08_algebraic_topology/figures/ch29/ch29_cup_diagonal.svg	YES
VIII/29	VISUAL:books/vol08_algebraic_topology/figures/ch29/ch29_torus_vs_wedge_ring.svg	visual	ch29 torus vs wedge ring	N/A	books/vol08_algebraic_topology/figures/ch29/ch29_torus_vs_wedge_ring.svg	YES
VIII/30	def:viii30-vector-bundle	definition	Real vector bundle	NO	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	def:viii30-section	definition	Section	NO	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	thm:viii30-pullback	theorem	Pullback	NO	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	def:viii30-clutching	definition	Clutching map	NO	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	thm:viii30-clutching-homotopy	theorem	Clutching homotopy invariance	NO	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-01	exercise	exercise 1	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-02	exercise	exercise 2	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-03	exercise	exercise 3	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-04	exercise	exercise 4	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-05	exercise	exercise 5	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-06	exercise	exercise 6	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-07	exercise	exercise 7	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-08	exercise	exercise 8	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-09	exercise	exercise 9	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-10	exercise	exercise 10	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-11	exercise	exercise 11	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-12	exercise	exercise 12	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-13	exercise	exercise 13	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-14	exercise	exercise 14	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-15	exercise	exercise 15	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-16	exercise	exercise 16	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-17	exercise	exercise 17	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-18	exercise	exercise 18	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-19	exercise	exercise 19	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-20	exercise	exercise 20	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-21	exercise	exercise 21	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-22	exercise	exercise 22	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-23	exercise	exercise 23	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	exr:viii30-24	exercise	exercise 24	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-01	problem	Transition cocycle	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-02	problem	Pullback	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-03	problem	Whitney rank	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-04	problem	Mobius gluing	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-05	problem	Mobius section	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-06	problem	Cylinder	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-07	problem	Two line bundles	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-08	problem	Hemisphere triviality	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-09	problem	Clutching homotopy	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-10	problem	Complex line S2	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-11	problem	Winding zero	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-12	problem	Bundle metric	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-13	problem	Tangent circle	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-14	problem	Hairy sphere	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-15	problem	Bundle isomorphism	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-16	problem	Stable equivalence	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-17	problem	Clutching tangent sphere	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-18	problem	SVG transition	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-19	problem	SVG clutching	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-20	problem	Bridge	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-21	problem	Corpus ownership	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	prob:viii30-22	problem	Final principle	YES	books/vol08_algebraic_topology/chapters/ch30_vector_bundles_and_clutching/chapter.tex	NO
VIII/30	VISUAL:books/vol08_algebraic_topology/figures/ch30/ch30_bundle_transition.svg	visual	ch30 bundle transition	N/A	books/vol08_algebraic_topology/figures/ch30/ch30_bundle_transition.svg	YES
VIII/30	VISUAL:books/vol08_algebraic_topology/figures/ch30/ch30_clutching_sphere.svg	visual	ch30 clutching sphere	N/A	books/vol08_algebraic_topology/figures/ch30/ch30_clutching_sphere.svg	YES
VIII/31	def:viii31-thom-class	definition	Thom class	NO	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	thm:viii31-thom-isomorphism	theorem	Thom isomorphism	NO	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	thm:viii31-thom-naturality	theorem	Naturality	NO	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	def:viii31-thom-space	definition	Thom space	NO	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:01	problem	compute the relative cohomology of a fiber pair d r s r 1	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:02	problem	why is the thom class naturally relative	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:03	problem	find the thom class for a trivial oriented line bundle	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:04	problem	state the rank five thom shift	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:05	problem	what happens under orientation reversal	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:06	problem	why do z 2 coefficients remove the orientability requirement	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:07	problem	describe the thom space of a trivial rank r bundle	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:08	problem	what role does the zero section play	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:09	problem	what does a tubular neighborhood provide	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:10	problem	define the thom collapse	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:11	problem	state naturality under f y b	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:12	problem	how is compact support related to the thom pair	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:13	problem	where does the bundle rank appear	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:14	problem	how does the thom class encode normal orientation	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:15	problem	what is the prototype of a cohomological wrong way map	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:16	problem	relate the thom space to reduced cohomology	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:17	problem	why is a bundle metric useful	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
VIII/31	VIII/31:PROBLEM:18	problem	what characteristic class comes next	YES	books/vol08_algebraic_topology/chapters/ch31_thom_classes/chapter.tex	NO
